                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 0.7098,                0.54824,                0.98448,                0.83788,                0.90911,                0.95109,                 0.8379,                0.53057,                0.49178,                0.89884,              0.0015501,              0.0015501,              0.0015501
                     19,                0.73352,                0.57092,                 1.0009,                0.82193,                0.88502,                0.95481,                0.84518,                 0.5305,                0.58246,                0.89982,              0.0015432,              0.0015432,              0.0015432
                     20,                0.73471,                0.51744,                 1.0026,                0.87936,                0.87585,                 0.9465,                0.82313,                0.55191,                0.50282,                0.90479,              0.0015363,              0.0015363,              0.0015363
                     21,                0.79164,                0.53221,                  1.011,                0.87756,                0.88051,                0.95389,                0.83678,                0.53578,                0.47815,                0.90183,              0.0015295,              0.0015295,              0.0015295
                     22,                0.70546,                0.51379,                 0.9852,                0.87836,                0.90658,                0.95015,                0.83296,                0.53963,                 0.4582,                0.91034,              0.0015226,              0.0015226,              0.0015226
                     23,                0.72768,                0.52641,                 1.0029,                0.86479,                0.90501,                0.95125,                0.80401,                0.64046,                0.50638,                0.93837,              0.0015157,              0.0015157,              0.0015157
                     24,                0.72118,                0.51544,                0.98236,                0.88862,                 0.9034,                0.95124,                0.83125,                0.53957,                0.46689,                0.90673,              0.0015088,              0.0015088,              0.0015088
                     25,                0.68447,                 0.5107,                0.96896,                0.84744,                0.91451,                0.95179,                 0.8312,                0.55364,                0.48991,                0.91061,               0.001502,               0.001502,               0.001502
                     26,                 0.6712,                0.48456,                0.96766,                0.83049,                0.91434,                0.94755,                0.82519,                 0.5547,                0.50688,                0.91386,              0.0014951,              0.0014951,              0.0014951
                     27,                 0.6681,                0.48425,                0.96501,                0.84605,                 0.8974,                0.95214,                0.83897,                0.52494,                 0.4938,                0.89698,              0.0014882,              0.0014882,              0.0014882
                     28,                0.66046,                0.48383,                0.95955,                0.86528,                0.89404,                 0.9467,                0.82822,                0.52236,                0.47684,                0.90177,              0.0014813,              0.0014813,              0.0014813
                     29,                0.68512,                0.48095,                 0.9846,                0.87663,                0.89281,                 0.9484,                0.83415,                0.53402,                0.47714,                0.90397,              0.0014745,              0.0014745,              0.0014745
                     30,                 0.6726,                0.47736,                0.95827,                0.86386,                0.89265,                 0.9548,                0.84975,                0.50509,                0.48213,                0.88636,              0.0014676,              0.0014676,              0.0014676
                     31,                0.67316,                0.47079,                0.96898,                 0.8273,                0.91888,                0.94084,                0.81331,                0.56359,                0.48853,                0.91604,              0.0014607,              0.0014607,              0.0014607
                     32,                0.68764,                0.48107,                0.97659,                0.83426,                0.87807,                0.94852,                0.84294,                0.52186,                0.49386,                0.89628,              0.0014538,              0.0014538,              0.0014538
                     33,                0.69409,                0.46558,                0.98025,                0.84935,                0.89902,                0.93511,                0.82346,                0.51175,                0.50971,                0.89135,               0.001447,               0.001447,               0.001447
                     34,                0.66356,                0.45711,                0.95737,                0.87019,                0.89481,                0.94202,                0.83929,                0.49751,                0.45996,                0.88536,              0.0014401,              0.0014401,              0.0014401
                     35,                0.65763,                0.44327,                0.97274,                0.81868,                0.89985,                0.93762,                0.83349,                0.50253,                0.53299,                0.89094,              0.0014332,              0.0014332,              0.0014332
                     36,                 0.6788,                0.43928,                0.96797,                0.87636,                 0.9087,                 0.9461,                0.83185,                0.53511,                0.46747,                0.90025,              0.0014263,              0.0014263,              0.0014263
                     37,                0.66746,                0.45594,                0.96624,                 0.8512,                0.92349,                0.94789,                0.84019,                0.51175,                0.45005,                0.89278,              0.0014195,              0.0014195,              0.0014195
                     38,                0.62968,                0.43502,                0.94404,                0.85293,                0.92432,                0.95433,                0.84513,                0.52139,                0.43468,                0.89762,              0.0014126,              0.0014126,              0.0014126
                     39,                0.65272,                 0.4357,                 0.9588,                0.86043,                 0.8995,                0.94361,                 0.8235,                0.54277,                0.48457,                0.90674,              0.0014057,              0.0014057,              0.0014057
                     40,                0.66017,                0.42549,                 0.9627,                 0.8809,                 0.9041,                0.95652,                0.83914,                0.54861,                0.43417,                 0.9105,              0.0013988,              0.0013988,              0.0013988
                     41,                 0.6432,                 0.4232,                0.94477,                0.81926,                0.90189,                0.94321,                0.84551,                 0.4963,                 0.5568,                0.88338,              0.0013919,              0.0013919,              0.0013919
                     42,                 0.6227,                0.42171,                0.95364,                0.84326,                0.91732,                0.95199,                 0.8494,                0.49593,                0.47455,                0.88731,              0.0013851,              0.0013851,              0.0013851
                     43,                0.60799,                0.41973,                0.93103,                0.86129,                0.86739,                0.93962,                0.83653,                0.49795,                0.52236,                 0.8857,              0.0013782,              0.0013782,              0.0013782
                     44,                0.63298,                0.41235,                0.94864,                0.88673,                0.89547,                0.94435,                0.83658,                0.49612,                0.44925,                 0.8863,              0.0013713,              0.0013713,              0.0013713
                     45,                0.63349,                0.41541,                0.95203,                 0.8091,                0.91831,                0.93707,                0.83115,                0.51545,                0.53423,                0.89275,              0.0013644,              0.0013644,              0.0013644
                     46,                0.62946,                0.41069,                0.94683,                0.85661,                0.87977,                0.94877,                0.84883,                0.49817,                0.49733,                0.88352,              0.0013576,              0.0013576,              0.0013576
                     47,                 0.6174,                0.39486,                0.93571,                0.85235,                0.87106,                0.93476,                0.82859,                0.50534,                0.56325,                0.88862,              0.0013507,              0.0013507,              0.0013507
                     48,                0.60479,                0.40319,                 0.9402,                0.85501,                0.93444,                0.95842,                0.84729,                0.52447,                0.43835,                 0.8946,              0.0013438,              0.0013438,              0.0013438
                     49,                0.61106,                0.38637,                0.93459,                0.87595,                0.89912,                0.95444,                0.85398,                0.48904,                0.42045,                0.88158,              0.0013369,              0.0013369,              0.0013369
                     50,                0.61163,                0.39178,                0.94149,                0.86643,                 0.9116,                0.95186,                0.85442,                0.49988,                0.42365,                0.88591,              0.0013301,              0.0013301,              0.0013301
                     51,                0.58975,                0.38334,                0.92531,                0.84421,                 0.9246,                0.94742,                0.84445,                0.50844,                0.46672,                0.89339,              0.0013232,              0.0013232,              0.0013232
                     52,                0.60506,                0.39573,                0.93995,                0.85185,                 0.9054,                0.93392,                0.81143,                0.55757,                0.46988,                0.91412,              0.0013163,              0.0013163,              0.0013163
                     53,                0.61727,                0.41926,                0.94545,                0.86825,                0.91083,                0.95127,                0.85409,                0.49777,                 0.4287,                0.88224,              0.0013094,              0.0013094,              0.0013094
                     54,                0.62734,                0.39393,                0.94503,                0.87028,                0.90518,                0.95356,                0.82865,                0.56591,                0.45313,                0.91441,              0.0013026,              0.0013026,              0.0013026
                     55,                0.64715,                0.39667,                0.94165,                0.83643,                 0.9065,                0.94521,                0.82445,                0.55389,                 0.5003,                0.90923,              0.0012957,              0.0012957,              0.0012957
                     56,                0.63683,                0.39459,                0.94831,                 0.8759,                0.89734,                0.94735,                0.83386,                0.52994,                0.44121,                0.89896,              0.0012888,              0.0012888,              0.0012888
                     57,                0.61299,                 0.3824,                0.94113,                0.89743,                0.88894,                 0.9558,                 0.8581,                  0.489,                0.41171,                0.87912,              0.0012819,              0.0012819,              0.0012819
                     58,                0.58526,                0.37019,                0.92959,                0.80495,                0.88482,                0.91954,                0.81469,                0.51614,                0.61847,                0.89706,               0.001275,               0.001275,               0.001275
                     59,                0.57948,                0.38413,                0.92004,                0.78493,                0.89847,                0.91924,                0.82299,                0.49428,                0.65821,                0.88255,              0.0012682,              0.0012682,              0.0012682
                     60,                 0.5819,                0.36234,                0.93607,                0.86569,                0.90577,                0.94952,                0.84494,                0.50329,                0.43897,                0.88716,              0.0012613,              0.0012613,              0.0012613
                     61,                0.60209,                0.37954,                0.94382,                  0.846,                0.92456,                 0.9407,                0.84035,                 0.4925,                0.44408,                0.88498,              0.0012544,              0.0012544,              0.0012544
                     62,                0.59675,                0.37445,                0.92521,                0.88913,                 0.9031,                0.95535,                0.84631,                 0.5106,                0.42202,                0.89198,              0.0012475,              0.0012475,              0.0012475
                     63,                 0.5963,                0.35906,                0.93136,                0.89586,                0.90466,                0.95231,                0.84732,                0.50372,                0.44569,                 0.8911,              0.0012407,              0.0012407,              0.0012407
                     64,                0.59344,                0.36084,                0.93432,                0.88678,                0.91288,                0.94481,                0.84564,                0.49518,                0.42375,                0.88311,              0.0012338,              0.0012338,              0.0012338
                     65,                0.60744,                0.37225,                0.92722,                0.86764,                0.90388,                0.94968,                0.84697,                0.50548,                0.42949,                0.88977,              0.0012269,              0.0012269,              0.0012269
                     66,                0.59871,                0.37844,                0.93583,                0.83046,                0.89063,                0.93535,                0.83143,                0.51859,                0.54298,                0.89681,                0.00122,                0.00122,                0.00122
                     67,                0.61038,                0.36426,                0.93877,                0.84509,                0.90058,                0.92759,                0.80275,                0.57231,                0.55956,                0.91377,              0.0012132,              0.0012132,              0.0012132
                     68,                0.59953,                0.35017,                0.92702,                0.87687,                0.91043,                 0.9403,                0.83949,                0.49836,                 0.4575,                0.88532,              0.0012063,              0.0012063,              0.0012063
                     69,                0.57441,                0.34438,                0.92077,                0.87488,                0.90243,                0.94609,                0.85376,                0.48346,                0.44973,                0.88029,              0.0011994,              0.0011994,              0.0011994
                     70,                0.57329,                0.34415,                 0.9186,                0.88941,                0.88647,                0.93841,                0.82296,                0.54723,                0.46105,                0.90875,              0.0011925,              0.0011925,              0.0011925
                     71,                 0.5795,                0.35473,                0.92916,                0.87378,                0.89799,                0.94567,                 0.8475,                0.48987,                0.48521,                0.88243,              0.0011857,              0.0011857,              0.0011857
                     72,                0.57763,                0.34035,                0.92131,                0.86857,                 0.9157,                0.95199,                0.84384,                0.51795,                0.42274,                0.89464,              0.0011788,              0.0011788,              0.0011788
                     73,                0.57264,                0.35342,                0.91518,                0.86935,                0.90294,                0.94688,                0.84022,                0.51561,                0.45455,                0.89626,              0.0011719,              0.0011719,              0.0011719
                     74,                0.57968,                0.35408,                 0.9287,                0.87493,                0.90759,                0.95262,                 0.8574,                0.49164,                0.43125,                0.88177,               0.001165,               0.001165,               0.001165
                     75,                0.56621,                0.33808,                0.91654,                0.87675,                0.87266,                0.94582,                0.83917,                0.52189,                0.48851,                 0.8966,              0.0011581,              0.0011581,              0.0011581
                     76,                0.56155,                 0.3433,                 0.9156,                0.86029,                0.87903,                0.92543,                0.82582,                0.50128,                0.50624,                0.88991,              0.0011513,              0.0011513,              0.0011513
                     77,                0.56065,                0.34603,                0.90783,                0.88009,                0.89476,                0.94548,                0.84521,                0.50129,                0.44601,                0.88936,              0.0011444,              0.0011444,              0.0011444
                     78,                0.55108,                0.33667,                0.91422,                0.87194,                0.90347,                0.94805,                0.85366,                 0.4918,                0.44526,                0.88284,              0.0011375,              0.0011375,              0.0011375
                     79,                0.56486,                0.34522,                0.91625,                 0.8363,                0.90029,                0.92947,                0.83315,                0.49772,                0.49608,                0.88608,              0.0011306,              0.0011306,              0.0011306
                     80,                0.56851,                 0.3291,                0.91909,                0.86676,                0.88748,                0.93405,                0.83134,                0.50653,                0.46851,                0.89634,              0.0011238,              0.0011238,              0.0011238
                     81,                0.56098,                0.32423,                0.91214,                0.84362,                0.89828,                 0.9454,                0.85172,                0.48987,                0.51979,                0.88176,              0.0011169,              0.0011169,              0.0011169
                     82,                0.57364,                0.33174,                0.91915,                0.88193,                0.91525,                0.95298,                0.84792,                0.50565,                0.43146,                0.89262,                0.00111,                0.00111,                0.00111
                     83,                0.57487,                0.32635,                0.92653,                0.88572,                0.89311,                0.94457,                0.84779,                0.48981,                0.46073,                0.88246,              0.0011031,              0.0011031,              0.0011031
                     84,                0.56483,                0.34821,                0.92085,                0.85615,                0.90399,                 0.9439,                0.84467,                0.50671,                0.49931,                0.88989,              0.0010963,              0.0010963,              0.0010963
                     85,                 0.5635,                0.35911,                0.91356,                0.84304,                0.91447,                0.95386,                0.85145,                0.50007,                 0.4755,                0.88786,              0.0010894,              0.0010894,              0.0010894
                     86,                0.55034,                0.33252,                0.90031,                0.84448,                0.93664,                0.94953,                0.85797,                0.48121,                0.44578,                0.87981,              0.0010825,              0.0010825,              0.0010825
                     87,                0.54542,                0.32137,                0.90678,                0.85291,                 0.9146,                0.94449,                0.84996,                0.49385,                0.46251,                0.88319,              0.0010756,              0.0010756,              0.0010756
                     88,                0.54757,                0.31372,                0.91184,                0.86703,                 0.9022,                0.94261,                0.84483,                0.49225,                0.45375,                0.88568,              0.0010688,              0.0010688,              0.0010688
                     89,                0.56713,                0.32867,                 0.9242,                  0.893,                0.90066,                0.93992,                0.84257,                0.49277,                0.45707,                0.88414,              0.0010619,              0.0010619,              0.0010619
                     90,                0.55092,                0.32331,                0.91473,                0.86909,                0.89214,                0.94057,                0.84569,                0.48715,                 0.4678,                0.88336,               0.001055,               0.001055,               0.001055
                     91,                0.54073,                0.31698,                0.90252,                0.86143,                0.91957,                0.94075,                0.84704,                0.48066,                0.44324,                0.87829,              0.0010481,              0.0010481,              0.0010481
                     92,                0.54406,                0.31846,                0.90897,                0.83791,                0.88932,                0.92714,                0.82873,                0.49336,                0.53253,                0.88502,              0.0010412,              0.0010412,              0.0010412
                     93,                0.55147,                0.30877,                0.90547,                0.88575,                0.88703,                0.94297,                  0.851,                0.47988,                0.45981,                0.87585,              0.0010344,              0.0010344,              0.0010344
                     94,                 0.5425,                0.31031,                0.91227,                0.88838,                0.88127,                0.94493,                0.84703,                0.50126,                0.46235,                0.88729,              0.0010275,              0.0010275,              0.0010275
                     95,                0.53549,                0.31607,                0.90131,                 0.8726,                0.87761,                0.94374,                0.84523,                0.50253,                0.47776,                0.88995,              0.0010206,              0.0010206,              0.0010206
                     96,                0.54915,                0.31434,                0.92039,                0.88209,                0.89488,                0.94317,                0.83932,                0.51164,                0.46263,                0.89383,              0.0010137,              0.0010137,              0.0010137
                     97,                0.52267,                0.30367,                0.90106,                0.85524,                0.92067,                0.94412,                0.84493,                0.49944,                0.49181,                0.89006,              0.0010069,              0.0010069,              0.0010069
                     98,                0.54031,                0.31261,                 0.9107,                0.84895,                0.92346,                0.94224,                0.84117,                0.50993,                0.47087,                0.89101,             0.00099999,             0.00099999,             0.00099999
                     99,                0.52387,                0.30254,                0.90121,                0.84583,                0.91747,                0.93731,                0.84272,                0.48995,                0.46279,                 0.8834,             0.00099312,             0.00099312,             0.00099312
                    100,                0.52188,                0.30531,                0.89752,                0.87134,                0.89286,                0.94092,                0.84397,                0.50147,                0.46853,                0.89001,             0.00098624,             0.00098624,             0.00098624
                    101,                0.53799,                0.30761,                0.89985,                0.85879,                0.91301,                 0.9426,                0.84938,                0.48548,                0.45723,                0.88236,             0.00097936,             0.00097936,             0.00097936
                    102,                0.54123,                0.30007,                0.90376,                0.82321,                 0.9257,                0.92996,                0.83188,                0.49021,                0.50926,                0.88381,             0.00097249,             0.00097249,             0.00097249
                    103,                0.55039,                0.31713,                  0.923,                0.84917,                0.89159,                0.92996,                 0.8336,                0.49221,                0.56499,                0.88474,             0.00096561,             0.00096561,             0.00096561
                    104,                0.54165,                0.30867,                0.90932,                0.83778,                 0.8705,                0.91593,                0.81685,                 0.4902,                0.60094,                0.88261,             0.00095873,             0.00095873,             0.00095873
                    105,                0.53288,                0.30919,                0.91643,                 0.8987,                0.89436,                0.93898,                0.84268,                 0.4806,                0.44377,                0.87815,             0.00095186,             0.00095186,             0.00095186
                    106,                0.51988,                0.30513,                0.89371,                0.87592,                0.90955,                0.94586,                0.84359,                0.50584,                0.45043,                0.89002,             0.00094498,             0.00094498,             0.00094498
                    107,                0.52198,                0.30467,                 0.8915,                 0.8932,                0.90281,                0.94737,                 0.8352,                0.51958,                0.45824,                0.89658,              0.0009381,              0.0009381,              0.0009381
                    108,                0.52832,                0.29716,                0.89468,                0.87229,                0.90017,                0.94038,                0.84204,                0.49056,                0.46447,                0.88278,             0.00093123,             0.00093123,             0.00093123
                    109,                0.51543,                 0.2931,                0.90102,                0.88592,                0.89492,                0.94545,                0.84767,                0.50221,                0.48208,                0.88977,             0.00092435,             0.00092435,             0.00092435
                    110,                0.52397,                0.30368,                0.89987,                0.85121,                0.91273,                0.93748,                0.84252,                 0.4823,                0.48622,                0.88038,             0.00091748,             0.00091748,             0.00091748
                    111,                0.52569,                0.29379,                0.90436,                0.87667,                0.91033,                0.94651,                0.85237,                0.48892,                0.45195,                0.88206,              0.0009106,              0.0009106,              0.0009106
                    112,                0.52533,                0.30361,                0.90215,                 0.8743,                0.90288,                 0.9319,                0.82808,                0.50894,                0.48616,                 0.8926,             0.00090372,             0.00090372,             0.00090372
                    113,                0.51042,                0.28795,                0.89116,                0.85314,                0.93326,                0.94522,                0.84818,                0.49148,                0.46904,                0.88635,             0.00089685,             0.00089685,             0.00089685
                    114,                0.52701,                0.29637,                0.90585,                0.88232,                0.89814,                 0.9425,                0.85276,                0.47983,                0.46982,                0.87893,             0.00088997,             0.00088997,             0.00088997
                    115,                0.52379,                0.29356,                 0.9083,                0.86481,                0.91295,                0.94301,                0.85287,                0.47597,                0.43993,                0.87448,             0.00088309,             0.00088309,             0.00088309
                    116,                0.51091,                0.28932,                0.89781,                0.89359,                0.90421,                0.94117,                0.84661,                0.48523,                 0.4361,                0.88196,             0.00087622,             0.00087622,             0.00087622
                    117,                0.52682,                0.28131,                0.89836,                0.87313,                0.90729,                0.94154,                0.84309,                0.50072,                0.44549,                0.89209,             0.00086934,             0.00086934,             0.00086934
                    118,                0.53264,                0.28446,                0.89319,                0.86785,                0.90191,                0.93969,                0.84389,                0.48734,                0.47842,                0.88319,             0.00086246,             0.00086246,             0.00086246
                    119,                0.51128,                0.28509,                0.88812,                0.87955,                0.90754,                0.93069,                0.83885,                0.48213,                 0.4661,                 0.8794,             0.00085559,             0.00085559,             0.00085559
                    120,                0.52101,                 0.2857,                0.89464,                0.86335,                0.91377,                0.93856,                0.84792,                0.48102,                0.47304,                0.87945,             0.00084871,             0.00084871,             0.00084871
                    121,                0.49937,                0.27413,                0.88824,                0.87052,                 0.9091,                0.93873,                0.84084,                0.50698,                0.50462,                 0.8902,             0.00084184,             0.00084184,             0.00084184
                    122,                0.51249,                0.28531,                0.89374,                0.85465,                0.91672,                0.93687,                0.84172,                0.50083,                0.49885,                0.88519,             0.00083496,             0.00083496,             0.00083496
                    123,                0.52361,                0.28848,                0.90059,                0.87635,                0.91945,                 0.9464,                0.85626,                0.47432,                0.44152,                0.87699,             0.00082808,             0.00082808,             0.00082808
                    124,                0.50307,                0.28215,                0.89417,                0.89037,                0.89589,                0.94615,                0.84554,                0.49598,                0.45974,                0.88759,             0.00082121,             0.00082121,             0.00082121
                    125,                0.50024,                0.27957,                0.88437,                0.87839,                0.88504,                0.93209,                0.83267,                0.50211,                0.52944,                0.88995,             0.00081433,             0.00081433,             0.00081433
                    126,                0.51028,                0.28028,                0.89131,                 0.8733,                0.89601,                0.93843,                0.84153,                 0.4906,                0.47965,                0.88637,             0.00080745,             0.00080745,             0.00080745
                    127,                0.51066,                0.28672,                0.89679,                0.85602,                0.90604,                0.94459,                0.85122,                0.48189,                0.48476,                0.88229,             0.00080058,             0.00080058,             0.00080058
                    128,                0.50691,                 0.2792,                0.88753,                0.88989,                0.90624,                0.94372,                0.85632,                0.46929,                0.45055,                0.87246,              0.0007937,              0.0007937,              0.0007937
                    129,                0.49393,                0.26955,                0.88549,                0.87797,                0.91115,                0.94527,                0.85017,                0.48944,                0.45751,                0.88606,             0.00078682,             0.00078682,             0.00078682
                    130,                0.49591,                  0.268,                0.88957,                0.87633,                 0.9177,                0.94043,                0.84013,                0.50643,                0.48882,                0.89203,             0.00077995,             0.00077995,             0.00077995
                    131,                0.49793,                0.27608,                 0.8914,                0.88476,                0.92237,                 0.9343,                0.83412,                0.50263,                0.47346,                0.89292,             0.00077307,             0.00077307,             0.00077307
                    132,                0.49209,                0.27655,                 0.8953,                0.89191,                0.90153,                0.94025,                0.84619,                0.49714,                0.46901,                0.88871,             0.00076619,             0.00076619,             0.00076619
                    133,                0.50562,                0.27867,                0.89289,                0.88526,                0.90374,                0.93746,                0.83899,                 0.5055,                0.45941,                0.89379,             0.00075932,             0.00075932,             0.00075932
                    134,                 0.5059,                0.27384,                0.89048,                0.84977,                0.90888,                0.92441,                0.82978,                0.49749,                 0.5167,                0.88647,             0.00075244,             0.00075244,             0.00075244
                    135,                0.48545,                0.26432,                0.88115,                0.87271,                0.89617,                0.92531,                0.83527,                0.48163,                0.49668,                0.88026,             0.00074557,             0.00074557,             0.00074557
                    136,                0.48298,                0.25893,                0.88354,                0.89338,                0.90184,                0.93716,                0.84707,                0.48683,                 0.4689,                0.88174,             0.00073869,             0.00073869,             0.00073869
                    137,                0.49689,                 0.2796,                0.88411,                0.87053,                0.91762,                0.93036,                0.82916,                 0.5012,                0.49174,                0.88984,             0.00073181,             0.00073181,             0.00073181
                    138,                0.48124,                0.26788,                0.88654,                0.89077,                 0.8945,                0.94318,                 0.8542,                0.47677,                0.46497,                0.87769,             0.00072494,             0.00072494,             0.00072494
                    139,                0.49295,                0.27462,                0.89488,                0.83578,                0.91399,                0.93525,                0.83967,                0.49853,                0.51664,                0.88772,             0.00071806,             0.00071806,             0.00071806
                    140,                0.49213,                0.27306,                0.88161,                0.85453,                  0.936,                0.93194,                0.84215,                0.47657,                0.48465,                0.87687,             0.00071118,             0.00071118,             0.00071118
                    141,                0.48917,                0.26994,                0.89232,                 0.8738,                0.90458,                 0.9225,                0.83071,                0.48374,                0.48538,                0.87976,             0.00070431,             0.00070431,             0.00070431
                    142,                0.49328,                0.27937,                0.89158,                 0.8271,                  0.871,                0.92148,                0.83037,                0.48971,                0.71584,                0.88429,             0.00069743,             0.00069743,             0.00069743
                    143,                0.49068,                0.27116,                0.87666,                0.87206,                 0.8808,                0.93766,                0.84947,                0.48711,                0.52722,                0.88276,             0.00069055,             0.00069055,             0.00069055
                    144,                0.48216,                0.26438,                0.88097,                0.88639,                0.90935,                0.94182,                0.84723,                0.49328,                0.47434,                0.88324,             0.00068368,             0.00068368,             0.00068368
                    145,                0.49277,                0.27002,                0.88569,                0.87821,                0.89821,                0.92707,                0.84022,                0.48264,                0.52927,                0.87877,              0.0006768,              0.0006768,              0.0006768
                    146,                0.48998,                0.26561,                0.88478,                0.81877,                0.91091,                0.92716,                0.82611,                0.51782,                0.61271,                0.89826,             0.00066993,             0.00066993,             0.00066993
                    147,                0.48694,                0.26246,                0.87578,                0.89881,                0.91813,                0.94397,                0.85038,                0.48487,                0.42828,                0.88222,             0.00066305,             0.00066305,             0.00066305
                    148,                0.48838,                0.26131,                0.88788,                0.87908,                 0.9259,                0.94259,                0.84729,                0.50099,                0.45486,                0.89024,             0.00065617,             0.00065617,             0.00065617
                    149,                0.48805,                0.26292,                0.89105,                0.88239,                0.91247,                0.93368,                0.83062,                0.51777,                0.46912,                 0.8991,              0.0006493,              0.0006493,              0.0006493
                    150,                0.48248,                0.26293,                0.87993,                0.87004,                0.92659,                0.93614,                0.85067,                0.47527,                 0.4567,                0.87621,             0.00064242,             0.00064242,             0.00064242
                    151,                0.47811,                0.26213,                0.88172,                0.87496,                0.91111,                0.94284,                0.85253,                0.48513,                0.46773,                0.88029,             0.00063554,             0.00063554,             0.00063554
                    152,                0.48072,                0.26227,                0.89044,                0.90607,                0.90743,                0.94355,                0.85643,                0.49404,                 0.4365,                0.88646,             0.00062867,             0.00062867,             0.00062867
                    153,                0.48043,                0.26086,                0.88524,                0.84118,                0.91613,                0.93235,                0.84141,                0.48406,                0.53232,                0.88147,             0.00062179,             0.00062179,             0.00062179
                    154,                0.47959,                0.25617,                 0.8778,                0.88044,                0.91559,                0.93487,                0.84144,                0.48323,                0.46259,                0.88113,             0.00061491,             0.00061491,             0.00061491
                    155,                0.47575,                0.25455,                 0.8745,                 0.8869,                0.90695,                0.93156,                0.84053,                 0.4854,                0.47855,                0.88281,             0.00060804,             0.00060804,             0.00060804
                    156,                0.46886,                0.25034,                0.87893,                 0.8836,                0.91421,                0.92951,                0.84105,                0.48223,                0.46441,                0.88003,             0.00060116,             0.00060116,             0.00060116
                    157,                0.47247,                0.25738,                0.88694,                0.88724,                0.89926,                 0.9346,                 0.8436,                0.49142,                0.50335,                0.88416,             0.00059429,             0.00059429,             0.00059429
