                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.0253,                  0.963,                 1.0506,                0.80627,                0.79512,                0.83174,                0.62799,                0.96114,                 1.0206,                 1.1113,               0.001557,               0.001557,               0.001557
                     18,                 1.2105,                 1.4831,                 1.2943,                0.75973,                0.85064,                0.83905,                0.66815,                0.93487,                0.82174,                 1.0792,              0.0015501,              0.0015501,              0.0015501
                     19,                0.96183,                0.77486,                 1.0185,                0.71683,                0.85942,                0.83902,                0.65368,                0.96733,                0.87335,                 1.0913,              0.0015432,              0.0015432,              0.0015432
                     20,                0.98161,                0.79193,                 1.0314,                0.74843,                0.85029,                0.83504,                0.65324,                0.91095,                0.82911,                 1.0668,              0.0015363,              0.0015363,              0.0015363
                     21,                0.99332,                0.85848,                 1.0492,                0.80249,                0.84925,                0.85341,                0.65805,                0.94029,                 0.7592,                 1.0773,              0.0015295,              0.0015295,              0.0015295
                     22,                0.98435,                0.79125,                 1.0176,                 0.8323,                0.86075,                0.87173,                0.68136,                 0.9125,                0.72371,                 1.0535,              0.0015226,              0.0015226,              0.0015226
                     23,                0.99746,                0.79076,                 1.0371,                0.84247,                 0.8501,                0.87101,                0.68018,                0.92786,                 0.7269,                 1.0469,              0.0015157,              0.0015157,              0.0015157
                     24,                 1.0086,                0.77382,                 1.0118,                0.83244,                0.83117,                0.85883,                0.67127,                0.91564,                0.77308,                 1.0452,              0.0015088,              0.0015088,              0.0015088
                     25,                0.99481,                0.80642,                 1.0507,                0.81677,                0.80564,                0.84598,                0.65316,                0.93807,                0.83056,                 1.0576,               0.001502,               0.001502,               0.001502
                     26,                 1.0109,                0.81847,                 1.0247,                0.82504,                0.85375,                0.86131,                 0.6642,                0.92818,                0.75098,                 1.0391,              0.0014951,              0.0014951,              0.0014951
                     27,                 1.0094,                0.87445,                 1.0528,                0.85107,                0.85162,                0.86507,                0.68948,                0.89592,                0.71095,                 1.0332,              0.0014882,              0.0014882,              0.0014882
                     28,                0.96095,                0.78364,                 1.0544,                0.83688,                0.86849,                0.85973,                0.68472,                0.90374,                0.69439,                 1.0401,              0.0014813,              0.0014813,              0.0014813
                     29,                0.90852,                 0.7301,                0.99715,                0.84593,                 0.8632,                0.86194,                0.67938,                0.92516,                0.68723,                 1.0458,              0.0014745,              0.0014745,              0.0014745
                     30,                0.96224,                0.76083,                0.97935,                0.81159,                0.87369,                0.88671,                0.69644,                0.91573,                0.68991,                 1.0388,              0.0014676,              0.0014676,              0.0014676
                     31,                0.93229,                 0.7453,                 1.0127,                0.80147,                 0.8453,                0.88344,                0.69569,                0.90362,                0.71336,                 1.0444,              0.0014607,              0.0014607,              0.0014607
                     32,                 1.0113,                0.79949,                 1.0834,                0.84899,                0.87065,                0.89054,                0.70909,                0.89157,                0.65548,                 1.0322,              0.0014538,              0.0014538,              0.0014538
                     33,                0.93085,                 0.7193,                 1.0153,                0.85641,                0.87312,                0.88052,                0.71095,                0.86526,                0.66094,                 1.0248,               0.001447,               0.001447,               0.001447
                     34,                0.95664,                0.68396,                 1.0098,                0.84885,                0.86834,                0.86764,                0.68012,                0.97513,                0.70065,                 1.0719,              0.0014401,              0.0014401,              0.0014401
                     35,                0.99051,                 0.7489,                 1.0378,                0.85837,                0.87695,                0.87939,                0.70521,                0.89973,                0.65414,                 1.0383,              0.0014332,              0.0014332,              0.0014332
                     36,                0.94143,                0.70444,                  1.036,                0.86251,                0.88543,                0.89487,                0.72397,                0.87023,                0.62977,                 1.0271,              0.0014263,              0.0014263,              0.0014263
                     37,                0.96716,                 0.7222,                 1.0351,                0.84608,                0.88411,                 0.8983,                  0.722,                 0.8792,                0.64518,                 1.0355,              0.0014195,              0.0014195,              0.0014195
                     38,                 1.0287,                0.71543,                 1.0409,                0.77504,                0.80775,                0.84531,                0.66957,                0.93185,                0.79791,                 1.0839,              0.0014126,              0.0014126,              0.0014126
                     39,                 1.0069,                0.75862,                 1.0444,                0.84227,                0.86458,                0.88633,                0.71474,                0.87535,                0.65821,                 1.0389,              0.0014057,              0.0014057,              0.0014057
                     40,                0.92864,                0.76302,                 1.0145,                0.86428,                 0.8877,                0.89897,                0.72678,                0.85871,                0.61552,                 1.0216,              0.0013988,              0.0013988,              0.0013988
                     41,                 0.8971,                0.73442,                0.98584,                0.84801,                 0.8943,                0.90008,                 0.7242,                0.86338,                0.62589,                 1.0236,              0.0013919,              0.0013919,              0.0013919
                     42,                 0.9425,                 0.6797,                 1.0109,                0.85914,                0.88043,                0.89505,                   0.71,                0.87172,                0.63245,                 1.0326,              0.0013851,              0.0013851,              0.0013851
                     43,                0.91949,                 0.6699,                 1.0328,                0.79216,                0.83507,                0.85814,                0.65906,                0.95084,                0.76455,                 1.0652,              0.0013782,              0.0013782,              0.0013782
                     44,                0.94846,                0.76792,                 1.0201,                0.84411,                0.85904,                0.88211,                0.69388,                0.88684,                0.67257,                  1.043,              0.0013713,              0.0013713,              0.0013713
                     45,                 0.9511,                0.70788,                 1.0418,                0.86683,                0.86928,                0.90174,                 0.7165,                0.88842,                0.62502,                 1.0416,              0.0013644,              0.0013644,              0.0013644
                     46,                0.93042,                0.66061,                 1.0141,                0.87265,                0.88082,                 0.9103,                 0.7247,                0.89056,                0.59308,                 1.0337,              0.0013576,              0.0013576,              0.0013576
                     47,                0.93938,                0.72351,                 1.0007,                0.86844,                0.87297,                0.90644,                0.72783,                0.86778,                0.60141,                 1.0225,              0.0013507,              0.0013507,              0.0013507
                     48,                0.92628,                 0.6881,                  1.025,                0.87453,                0.88389,                0.90435,                0.73083,                0.86377,                0.59259,                 1.0219,              0.0013438,              0.0013438,              0.0013438
                     49,                 0.8967,                0.68285,                0.98421,                0.87196,                0.88561,                0.89705,                 0.7276,                 0.8576,                0.59559,                 1.0194,              0.0013369,              0.0013369,              0.0013369
                     50,                0.98281,                0.73364,                 1.0293,                0.84186,                0.87026,                0.89274,                0.70596,                0.90588,                0.63348,                 1.0322,              0.0013301,              0.0013301,              0.0013301
                     51,                0.89264,                0.65848,                 0.9823,                0.79634,                0.85344,                0.88515,                 0.7031,                0.88498,                0.68896,                 1.0408,              0.0013232,              0.0013232,              0.0013232
                     52,                0.97554,                0.64666,                0.99564,                0.86527,                0.88186,                0.89777,                0.72036,                0.86478,                 0.6194,                 1.0328,              0.0013163,              0.0013163,              0.0013163
                     53,                0.90679,                0.66447,                0.98437,                0.87447,                0.88248,                0.89438,                0.72123,                 0.8568,                0.61925,                 1.0255,              0.0013094,              0.0013094,              0.0013094
                     54,                0.91691,                0.63682,                 1.0028,                0.87195,                0.87089,                0.89046,                0.72135,                0.87477,                0.61505,                 1.0317,              0.0013026,              0.0013026,              0.0013026
                     55,                0.96642,                0.66383,                 1.0208,                0.86783,                 0.8825,                0.89513,                0.73281,                0.84241,                0.60294,                 1.0309,              0.0012957,              0.0012957,              0.0012957
                     56,                0.93804,                0.70832,                 1.0188,                0.88521,                 0.8869,                0.91058,                0.74438,                0.84131,                0.56018,                 1.0174,              0.0012888,              0.0012888,              0.0012888
                     57,                0.87799,                0.62429,                0.99562,                0.87671,                0.89382,                 0.9134,                0.74457,                0.83964,                0.57027,                  1.008,              0.0012819,              0.0012819,              0.0012819
                     58,                0.90768,                0.66247,                 1.0079,                0.86681,                0.89277,                 0.9048,                0.73469,                0.83823,                0.57806,                 1.0052,               0.001275,               0.001275,               0.001275
                     59,                0.93921,                0.61953,                 1.0341,                0.87246,                0.87134,                0.89249,                0.72643,                0.84875,                0.59747,                 1.0112,              0.0012682,              0.0012682,              0.0012682
                     60,                0.91504,                0.64426,                 1.0085,                0.85654,                0.85642,                0.87554,                0.70989,                0.87008,                0.63538,                 1.0248,              0.0012613,              0.0012613,              0.0012613
                     61,                0.99049,                0.66929,                 1.0635,                 0.8553,                0.86759,                0.88751,                0.72354,                 0.8545,                0.60522,                 1.0193,              0.0012544,              0.0012544,              0.0012544
                     62,                0.86561,                0.61504,                0.99647,                0.89258,                0.87854,                 0.9192,                0.73798,                0.86647,                0.56959,                 1.0364,              0.0012475,              0.0012475,              0.0012475
                     63,                0.87315,                0.64864,                0.99877,                0.86697,                0.87678,                0.91998,                0.74263,                 0.8567,                0.58919,                 1.0383,              0.0012407,              0.0012407,              0.0012407
                     64,                0.89012,                0.61638,                 1.0065,                0.84693,                0.88659,                0.91846,                0.74282,                0.85458,                0.59723,                 1.0383,              0.0012338,              0.0012338,              0.0012338
                     65,                0.89406,                0.67599,                 1.0106,                0.86753,                0.88746,                0.91874,                0.73712,                0.86968,                0.58256,                   1.04,              0.0012269,              0.0012269,              0.0012269
                     66,                0.84788,                0.63255,                0.97453,                0.89555,                 0.8905,                0.92428,                  0.746,                0.86156,                0.55189,                  1.034,                0.00122,                0.00122,                0.00122
                     67,                0.91268,                0.60002,                 1.0115,                0.90004,                0.88521,                0.92628,                0.75463,                0.83363,                 0.5427,                 1.0178,              0.0012132,              0.0012132,              0.0012132
                     68,                0.90485,                0.62562,                 1.0017,                 0.9062,                0.88772,                0.93036,                0.75561,                0.83676,                0.53275,                 1.0194,              0.0012063,              0.0012063,              0.0012063
                     69,                0.86519,                0.58408,                0.99512,                 0.9044,                 0.8906,                0.93157,                 0.7507,                0.85015,                0.53784,                  1.031,              0.0011994,              0.0011994,              0.0011994
                     70,                0.89174,                0.63058,                0.99659,                0.88312,                0.90196,                0.92686,                0.74463,                0.88467,                0.55602,                 1.0592,              0.0011925,              0.0011925,              0.0011925
                     71,                0.93381,                 0.5988,                 1.0008,                0.86839,                0.89335,                 0.9176,                 0.7489,                0.84268,                0.56917,                 1.0375,              0.0011857,              0.0011857,              0.0011857
                     72,                0.87969,                 0.6443,                0.98248,                0.88537,                0.89349,                0.92474,                0.74958,                0.85213,                0.55131,                 1.0297,              0.0011788,              0.0011788,              0.0011788
                     73,                0.87927,                0.61345,                 0.9953,                0.90659,                0.89239,                0.93354,                0.75323,                0.85504,                0.52851,                 1.0217,              0.0011719,              0.0011719,              0.0011719
                     74,                 1.0117,                0.84588,                 1.0753,                0.90635,                0.89793,                0.93452,                0.75949,                0.83165,                0.51824,                 1.0153,               0.001165,               0.001165,               0.001165
                     75,                  0.923,                 0.5906,                 1.0114,                0.90295,                0.90019,                0.93444,                0.75839,                0.82609,                0.52247,                 1.0146,              0.0011581,              0.0011581,              0.0011581
                     76,                0.84181,                0.60776,                0.98127,                0.89308,                0.89789,                0.93037,                0.75453,                0.84067,                 0.5338,                 1.0248,              0.0011513,              0.0011513,              0.0011513
                     77,                0.87188,                0.59822,                0.95849,                0.88399,                0.89116,                0.92458,                0.74982,                0.84316,                0.55997,                 1.0269,              0.0011444,              0.0011444,              0.0011444
                     78,                0.91795,                0.62353,                 1.0075,                 0.8899,                 0.8898,                0.93104,                0.75468,                0.84601,                0.54037,                 1.0202,              0.0011375,              0.0011375,              0.0011375
                     79,                0.84903,                0.63674,                0.97556,                0.89183,                0.88339,                0.92092,                0.75122,                0.83702,                 0.5594,                 1.0176,              0.0011306,              0.0011306,              0.0011306
                     80,                 0.8941,                0.63504,                0.98208,                0.88962,                0.85599,                0.90964,                0.73989,                0.84417,                0.58832,                 1.0135,              0.0011238,              0.0011238,              0.0011238
                     81,                0.88169,                0.59444,                 0.9903,                0.89312,                0.86141,                0.91221,                0.74065,                0.85275,                0.58289,                 1.0127,              0.0011169,              0.0011169,              0.0011169
                     82,                0.85836,                0.56007,                 0.9726,                0.89307,                0.90626,                0.93442,                0.75172,                0.87176,                0.53066,                 1.0177,                0.00111,                0.00111,                0.00111
                     83,                0.86919,                0.58813,                0.97869,                0.89039,                0.90698,                0.93596,                0.76161,                0.83158,                0.52447,                 1.0069,              0.0011031,              0.0011031,              0.0011031
                     84,                0.84951,                0.54827,                0.98759,                0.91107,                0.90194,                 0.9348,                0.76112,                0.83796,                0.50651,                 1.0144,              0.0010963,              0.0010963,              0.0010963
                     85,                0.85706,                0.57986,                0.98248,                 0.9069,                0.89945,                0.93268,                0.75824,                0.84285,                0.51526,                 1.0155,              0.0010894,              0.0010894,              0.0010894
                     86,                 0.9068,                0.59887,                 1.0326,                0.91829,                0.90688,                0.94344,                0.76847,                 0.8197,                0.49029,                 1.0078,              0.0010825,              0.0010825,              0.0010825
                     87,                0.88566,                 0.5902,                0.97943,                0.90773,                0.90752,                0.94614,                0.76637,                0.82319,                0.51228,                 1.0111,              0.0010756,              0.0010756,              0.0010756
                     88,                0.85774,                0.54665,                0.97043,                0.86674,                0.89566,                0.94347,                0.75509,                0.84853,                0.55793,                 1.0269,              0.0010688,              0.0010688,              0.0010688
                     89,                0.86838,                0.59386,                0.99523,                0.86632,                0.88156,                0.94016,                0.74924,                0.86594,                0.56593,                 1.0359,              0.0010619,              0.0010619,              0.0010619
                     90,                0.85834,                0.56504,                 0.9631,                0.93658,                0.91753,                0.95392,                0.78016,                0.81251,                0.46986,                 1.0126,               0.001055,               0.001055,               0.001055
                     91,                0.86113,                0.56445,                0.99145,                0.93724,                0.90752,                0.95053,                0.77643,                0.82219,                 0.4785,                 1.0187,              0.0010481,              0.0010481,              0.0010481
                     92,                0.96277,                0.64827,                 1.0801,                0.93833,                0.91014,                0.95069,                0.77563,                0.82204,                0.47322,                  1.018,              0.0010412,              0.0010412,              0.0010412
                     93,                0.85725,                0.57638,                0.99172,                0.93494,                0.91496,                 0.9539,                0.78132,                  0.811,                0.47033,                 1.0139,              0.0010344,              0.0010344,              0.0010344
                     94,                0.86417,                0.54808,                0.99478,                0.93495,                0.90906,                0.95556,                0.77976,                0.81814,                0.47788,                 1.0176,              0.0010275,              0.0010275,              0.0010275
                     95,                0.83882,                0.54233,                0.96999,                0.93879,                0.91407,                0.95359,                0.78301,                0.81061,                0.46484,                 1.0166,              0.0010206,              0.0010206,              0.0010206
                     96,                  0.901,                0.56704,                0.98646,                0.93012,                 0.9136,                0.94936,                0.77883,                 0.8197,                 0.4724,                 1.0204,              0.0010137,              0.0010137,              0.0010137
                     97,                0.84825,                0.55974,                0.97613,                0.92315,                0.91221,                0.94352,                 0.7738,                0.82211,                0.48204,                 1.0174,              0.0010069,              0.0010069,              0.0010069
                     98,                0.85098,                0.53247,                0.98184,                0.93415,                0.90789,                0.94802,                0.77815,                0.81476,                0.47507,                 1.0133,             0.00099999,             0.00099999,             0.00099999
                     99,                0.89465,                0.67269,                 1.0187,                 0.9306,                0.91717,                0.95289,                0.78187,                0.81742,                0.47444,                 1.0199,             0.00099312,             0.00099312,             0.00099312
                    100,                 0.9025,                 0.6293,                0.99886,                0.92983,                0.90737,                0.95285,                0.77993,                0.82029,                0.48271,                 1.0243,             0.00098624,             0.00098624,             0.00098624
                    101,                0.85679,                0.52232,                0.99712,                  0.931,                0.91453,                0.95387,                0.78105,                0.81571,                0.46833,                 1.0192,             0.00097936,             0.00097936,             0.00097936
                    102,                0.91136,                0.53967,                0.99683,                0.93486,                0.91052,                0.95582,                0.78303,                0.81322,                0.45967,                 1.0206,             0.00097249,             0.00097249,             0.00097249
                    103,                0.86022,                0.54436,                0.97779,                0.92872,                0.90725,                0.95491,                 0.7822,                0.79609,                0.46572,                 1.0097,             0.00096561,             0.00096561,             0.00096561
                    104,                0.86701,                0.59038,                 1.0017,                0.93173,                0.91539,                0.95789,                0.78071,                0.80523,                0.45895,                 1.0109,             0.00095873,             0.00095873,             0.00095873
                    105,                0.88709,                0.62018,                 1.0079,                0.93814,                0.91795,                0.95956,                0.78347,                 0.8065,                0.45461,                 1.0131,             0.00095186,             0.00095186,             0.00095186
                    106,                0.89083,                0.58735,                 1.0315,                 0.9429,                0.91727,                0.95782,                0.78455,                 0.8049,                0.45716,                 1.0134,             0.00094498,             0.00094498,             0.00094498
                    107,                 0.8627,                0.53154,                0.98295,                0.93325,                0.91354,                0.95432,                 0.7862,                0.79711,                0.46616,                 1.0087,              0.0009381,              0.0009381,              0.0009381
                    108,                0.82579,                0.52417,                0.94108,                 0.9341,                0.91231,                0.95377,                 0.7846,                0.80303,                0.46209,                 1.0084,             0.00093123,             0.00093123,             0.00093123
                    109,                0.84465,                0.53969,                0.98129,                0.94769,                0.91239,                0.95704,                0.78521,                0.80442,                0.44583,                 1.0094,             0.00092435,             0.00092435,             0.00092435
                    110,                0.85512,                0.55114,                 1.0034,                0.94649,                0.91602,                0.96096,                0.78454,                0.80784,                0.44068,                  1.011,             0.00091748,             0.00091748,             0.00091748
                    111,                0.84062,                0.49392,                0.97896,                0.94236,                0.92222,                0.96202,                0.78969,                0.79207,                0.43199,                 1.0059,              0.0009106,              0.0009106,              0.0009106
                    112,                0.84249,                0.49473,                0.96694,                0.95196,                0.92079,                0.96297,                 0.7883,                0.80828,                0.42785,                 1.0152,             0.00090372,             0.00090372,             0.00090372
                    113,                0.90371,                 0.5263,                 1.0422,                0.95356,                0.92126,                0.96151,                0.78367,                0.82541,                0.43379,                 1.0239,             0.00089685,             0.00089685,             0.00089685
                    114,                0.83411,                0.49671,                0.98313,                0.95493,                0.92492,                0.96319,                0.79525,                0.78268,                0.42074,                 1.0026,             0.00088997,             0.00088997,             0.00088997
                    115,                0.84385,                0.49965,                 0.9654,                0.95836,                0.92647,                0.96493,                0.78794,                0.80677,                0.42442,                 1.0096,             0.00088309,             0.00088309,             0.00088309
                    116,                0.87815,                0.57857,                0.99087,                0.96083,                0.92807,                0.96551,                0.79382,                0.79227,                0.41546,                 1.0055,             0.00087622,             0.00087622,             0.00087622
                    117,                0.83509,                0.50226,                0.97675,                 0.9585,                0.93049,                 0.9655,                0.79384,                0.79717,                0.41093,                 1.0095,             0.00086934,             0.00086934,             0.00086934
                    118,                0.80476,                0.48081,                0.96064,                0.95367,                0.93301,                0.96455,                0.80358,                0.77235,                0.40385,                0.99578,             0.00086246,             0.00086246,             0.00086246
                    119,                0.82635,                  0.492,                0.98035,                0.95732,                0.93267,                0.96604,                  0.802,                 0.7802,                0.40426,                0.99683,             0.00085559,             0.00085559,             0.00085559
                    120,                0.87265,                0.50922,                0.98641,                0.95443,                0.92975,                0.96607,                 0.7997,                0.78474,                0.41818,                0.99894,             0.00084871,             0.00084871,             0.00084871
                    121,                0.89041,                0.53396,                 1.0007,                0.95715,                0.93215,                0.96658,                0.79479,                 0.7971,                0.41966,                 1.0052,             0.00084184,             0.00084184,             0.00084184
                    122,                0.79531,                 0.5023,                0.95698,                0.96846,                0.93296,                0.96785,                0.79876,                 0.7806,                0.39507,                 1.0067,             0.00083496,             0.00083496,             0.00083496
                    123,                0.79381,                0.46878,                0.94941,                 0.9664,                0.93026,                0.96754,                0.79985,                0.78548,                0.39608,                 1.0065,             0.00082808,             0.00082808,             0.00082808
                    124,                0.85279,                0.49115,                0.96251,                0.96454,                0.92694,                0.96725,                0.80179,                0.77613,                0.40092,                 1.0006,             0.00082121,             0.00082121,             0.00082121
                    125,                0.83967,                0.47296,                 0.9475,                0.96179,                0.92834,                0.96695,                0.79718,                0.79032,                0.40761,                 1.0047,             0.00081433,             0.00081433,             0.00081433
                    126,                0.83387,                 0.4949,                 1.0013,                0.96429,                0.93283,                0.96876,                0.79561,                0.80196,                0.40238,                  1.004,             0.00080745,             0.00080745,             0.00080745
                    127,                0.84467,                0.48324,                0.97627,                  0.968,                0.93042,                 0.9698,                0.80556,                 0.7699,                0.39138,                0.99409,             0.00080058,             0.00080058,             0.00080058
                    128,                0.83299,                0.46744,                 1.0054,                0.96428,                0.93548,                0.97156,                0.80376,                0.77915,                0.39067,                 1.0006,              0.0007937,              0.0007937,              0.0007937
                    129,                0.81823,                0.51156,                 0.9539,                0.96396,                0.93469,                0.96969,                0.79736,                0.80276,                0.40013,                 1.0127,             0.00078682,             0.00078682,             0.00078682
                    130,                0.86014,                0.47439,                0.99037,                 0.9643,                0.93492,                 0.9696,                 0.8014,                0.78967,                0.39491,                 1.0061,             0.00077995,             0.00077995,             0.00077995
                    131,                0.78575,                0.44943,                0.94854,                0.96462,                0.93584,                0.96951,                0.80396,                0.77477,                0.39248,                 0.9973,             0.00077307,             0.00077307,             0.00077307
                    132,                0.80798,                0.45627,                0.97345,                0.96396,                 0.9351,                  0.971,                0.80735,                0.76435,                0.38647,                0.99306,             0.00076619,             0.00076619,             0.00076619
                    133,                0.84945,                0.47952,                0.98584,                 0.9654,                0.93472,                 0.9703,                 0.8065,                0.76412,                0.38754,                0.99301,             0.00075932,             0.00075932,             0.00075932
                    134,                0.81286,                 0.4491,                0.94651,                0.96148,                0.93642,                0.96823,                0.80258,                0.77526,                0.39604,                0.99843,             0.00075244,             0.00075244,             0.00075244
                    135,                 0.8372,                0.47581,                0.98986,                0.96372,                0.94013,                0.96896,                 0.8016,                0.78044,                0.39114,                0.99851,             0.00074557,             0.00074557,             0.00074557
                    136,                0.79467,                0.46715,                0.96184,                0.96422,                0.94216,                0.97066,                0.80698,                0.76628,                0.38172,                0.99086,             0.00073869,             0.00073869,             0.00073869
                    137,                0.80568,                0.47829,                0.95084,                0.97014,                0.93693,                0.97134,                  0.811,                0.75632,                0.37856,                0.98693,             0.00073181,             0.00073181,             0.00073181
                    138,                0.79967,                0.48106,                0.96604,                0.96741,                0.94096,                 0.9713,                0.81083,                0.76197,                0.38721,                0.98901,             0.00072494,             0.00072494,             0.00072494
                    139,                0.79737,                0.45587,                0.97895,                 0.9688,                0.94485,                0.97374,                0.81341,                0.75604,                0.38111,                0.98852,             0.00071806,             0.00071806,             0.00071806
                    140,                0.83149,                0.46154,                0.97742,                0.96734,                0.94622,                0.97464,                0.81251,                0.75789,                0.38575,                0.99233,             0.00071118,             0.00071118,             0.00071118
                    141,                0.84593,                0.45964,                0.96391,                 0.9664,                0.94432,                0.97384,                0.81172,                0.75663,                0.39007,                0.99251,             0.00070431,             0.00070431,             0.00070431
                    142,                0.91189,                 0.5513,                 1.0322,                0.97006,                0.94578,                0.97476,                0.80604,                 0.7646,                0.39147,                0.99656,             0.00069743,             0.00069743,             0.00069743
                    143,                0.80285,                0.45164,                0.97615,                0.96507,                0.93624,                0.97204,                0.79272,                0.79357,                0.40053,                 1.0042,             0.00069055,             0.00069055,             0.00069055
                    144,                0.82601,                0.48414,                0.95166,                0.96058,                0.93215,                0.96986,                0.79128,                0.78413,                0.39983,                 1.0007,             0.00068368,             0.00068368,             0.00068368
                    145,                0.84305,                0.46417,                0.98628,                0.96819,                0.93628,                0.97029,                0.79683,                0.76541,                0.38074,                0.99657,              0.0006768,              0.0006768,              0.0006768
                    146,                 0.8565,                0.54363,                   1.03,                0.96794,                0.93651,                0.97079,                0.79886,                0.78241,                0.38276,                 1.0039,             0.00066993,             0.00066993,             0.00066993
                    147,                0.81731,                0.44774,                0.97518,                0.96611,                0.93475,                0.97106,                0.80571,                0.77656,                0.38501,                0.99943,             0.00066305,             0.00066305,             0.00066305
                    148,                0.82269,                0.44821,                 0.9507,                0.96318,                0.93627,                 0.9725,                0.81159,                0.75529,                0.37997,                0.98898,             0.00065617,             0.00065617,             0.00065617
                    149,                0.79132,                0.42983,                 0.9747,                0.96405,                0.93685,                0.97265,                0.81536,                0.74523,                0.37476,                0.98632,              0.0006493,              0.0006493,              0.0006493
                    150,                0.79753,                0.43395,                0.95778,                0.97264,                0.94128,                0.97362,                0.81134,                0.76135,                0.37176,                0.99279,             0.00064242,             0.00064242,             0.00064242
                    151,                0.84879,                 0.4701,                0.98275,                0.97364,                0.94025,                0.97343,                0.81046,                0.76448,                0.37051,                 0.9922,             0.00063554,             0.00063554,             0.00063554
                    152,                 0.8511,                0.47487,                 1.0152,                0.97309,                0.93709,                0.97174,                 0.8149,                0.75119,                 0.3697,                0.98703,             0.00062867,             0.00062867,             0.00062867
                    153,                0.79411,                0.48867,                0.95727,                0.97196,                0.93776,                0.97166,                0.81881,                0.73676,                0.37002,                0.98217,             0.00062179,             0.00062179,             0.00062179
                    154,                0.79913,                0.43376,                0.94882,                  0.974,                0.94297,                0.97409,                0.81445,                0.76068,                 0.3667,                0.99404,             0.00061491,             0.00061491,             0.00061491
                    155,                0.81109,                0.42113,                0.96998,                0.96991,                0.94476,                0.97465,                 0.8194,                0.73097,                0.35822,                0.97838,             0.00060804,             0.00060804,             0.00060804
                    156,                 0.8185,                0.44538,                0.96486,                0.97312,                0.94431,                0.97458,                0.82324,                0.71692,                0.35689,                0.97154,             0.00060116,             0.00060116,             0.00060116
                    157,                0.85758,                0.58885,                 1.0101,                0.97753,                0.94442,                0.97447,                0.82209,                0.72301,                0.35844,                0.97412,             0.00059429,             0.00059429,             0.00059429
