                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.87099,                 0.6145,                 1.0122,                0.86732,                 0.9029,                0.90068,                0.73219,                0.85298,                0.55779,                 1.0568,              0.0013232,              0.0013232,              0.0013232
                     52,                0.95553,                0.60921,                 1.0165,                0.87437,                0.88843,                0.89306,                0.73007,                0.84718,                0.56439,                 1.0532,              0.0013163,              0.0013163,              0.0013163
                     53,                0.90314,                0.65205,                 1.0092,                0.87863,                0.88078,                0.89332,                0.72053,                0.87496,                0.57912,                 1.0689,              0.0013094,              0.0013094,              0.0013094
                     54,                0.93952,                0.63671,                 1.0423,                0.87474,                0.87718,                0.90056,                0.72983,                0.86104,                 0.5871,                 1.0667,              0.0013026,              0.0013026,              0.0013026
                     55,                0.95281,                0.65925,                 1.0514,                0.87371,                0.88801,                0.90589,                0.73485,                0.84793,                0.55823,                 1.0597,              0.0012957,              0.0012957,              0.0012957
                     56,                0.94567,                0.76995,                 1.0519,                0.82448,                0.87681,                0.89587,                0.72341,                0.83939,                0.59892,                 1.0546,              0.0012888,              0.0012888,              0.0012888
                     57,                0.88558,                0.60492,                 1.0276,                0.78444,                0.86369,                0.88854,                0.69985,                 0.8945,                0.65156,                 1.0747,              0.0012819,              0.0012819,              0.0012819
                     58,                0.92323,                0.65685,                  1.057,                0.81507,                0.86387,                 0.9048,                0.73057,                 0.8522,                0.62627,                 1.0592,               0.001275,               0.001275,               0.001275
                     59,                 0.9452,                0.60219,                 1.0779,                0.87707,                 0.8967,                0.91646,                 0.7462,                0.84579,                0.54363,                 1.0543,              0.0012682,              0.0012682,              0.0012682
                     60,                0.89613,                 0.6224,                  1.036,                0.88593,                0.90073,                0.91416,                0.74869,                0.84378,                0.52722,                 1.0508,              0.0012613,              0.0012613,              0.0012613
                     61,                 0.9861,                0.64307,                 1.1216,                0.88021,                0.89574,                0.90976,                0.73393,                0.89201,                0.54101,                 1.0703,              0.0012544,              0.0012544,              0.0012544
                     62,                0.86554,                0.59141,                 1.0265,                0.88879,                0.89509,                0.91277,                0.74237,                0.85365,                0.53855,                 1.0572,              0.0012475,              0.0012475,              0.0012475
                     63,                0.86733,                0.61197,                 1.0353,                0.87689,                0.89546,                0.91277,                0.73806,                0.86461,                0.54527,                 1.0647,              0.0012407,              0.0012407,              0.0012407
                     64,                0.89116,                0.57415,                 1.0337,                0.81638,                  0.891,                0.90866,                0.73224,                0.86246,                0.60262,                 1.0586,              0.0012338,              0.0012338,              0.0012338
                     65,                0.89736,                0.61174,                 1.0415,                0.78177,                0.87355,                0.90529,                0.73179,                0.83997,                0.65845,                 1.0475,              0.0012269,              0.0012269,              0.0012269
                     66,                0.83923,                0.57897,                0.99699,                0.79996,                0.85693,                0.90955,                0.73772,                0.84029,                0.63087,                 1.0527,                0.00122,                0.00122,                0.00122
                     67,                0.90286,                 0.5589,                 1.0333,                0.87734,                0.88534,                0.91757,                0.74642,                 0.8354,                0.53328,                  1.048,              0.0012132,              0.0012132,              0.0012132
                     68,                0.89139,                0.56905,                 1.0264,                0.88814,                0.88971,                0.91476,                0.74986,                0.82594,                 0.5325,                 1.0377,              0.0012063,              0.0012063,              0.0012063
                     69,                0.86047,                0.55673,                 1.0244,                0.88701,                0.88603,                0.91324,                0.74546,                0.83774,                0.54298,                 1.0431,              0.0011994,              0.0011994,              0.0011994
                     70,                0.87176,                0.59524,                 1.0209,                0.89032,                0.89865,                0.92587,                0.75616,                0.83057,                0.51483,                 1.0428,              0.0011925,              0.0011925,              0.0011925
                     71,                 0.9279,                0.56731,                 1.0211,                0.88312,                0.90271,                0.92461,                0.75879,                0.82628,                0.51722,                 1.0418,              0.0011857,              0.0011857,              0.0011857
                     72,                0.85862,                0.59493,                 1.0007,                0.88338,                 0.9016,                0.91614,                0.74629,                0.84801,                0.53598,                 1.0486,              0.0011788,              0.0011788,              0.0011788
                     73,                0.88155,                0.57545,                 1.0222,                0.87213,                0.89347,                0.90819,                0.73966,                0.85385,                0.55902,                 1.0531,              0.0011719,              0.0011719,              0.0011719
                     74,                0.99994,                0.87006,                 1.1032,                0.83674,                0.84605,                0.90338,                0.72849,                0.88338,                0.58952,                  1.086,               0.001165,               0.001165,               0.001165
                     75,                0.89969,                0.56842,                 1.0332,                0.80326,                0.79637,                 0.8763,                0.69498,                0.91846,                0.70725,                 1.1169,              0.0011581,              0.0011581,              0.0011581
                     76,                0.81778,                  0.568,                 1.0022,                0.84509,                0.85747,                0.89824,                0.71396,                0.89655,                0.60046,                 1.0937,              0.0011513,              0.0011513,              0.0011513
                     77,                0.85935,                0.63328,                0.97864,                0.86149,                0.88588,                0.90644,                0.73623,                0.84489,                0.56286,                 1.0551,              0.0011444,              0.0011444,              0.0011444
                     78,                0.90578,                0.59181,                 1.0388,                0.81473,                0.87637,                0.88364,                0.72004,                0.84339,                0.58817,                 1.0541,              0.0011375,              0.0011375,              0.0011375
                     79,                0.83879,                0.62178,                0.99837,                0.87185,                0.87987,                0.90146,                0.73185,                0.85734,                0.54706,                 1.0592,              0.0011306,              0.0011306,              0.0011306
                     80,                0.87784,                0.62636,                 1.0036,                0.88372,                0.89445,                0.91091,                0.74265,                0.84614,                 0.5303,                 1.0546,              0.0011238,              0.0011238,              0.0011238
                     81,                0.87419,                0.58739,                 1.0127,                 0.8819,                0.90983,                0.92247,                 0.7512,                0.84103,                0.50604,                 1.0496,              0.0011169,              0.0011169,              0.0011169
                     82,                0.83605,                0.54597,                0.99156,                0.70178,                0.79844,                0.82572,                  0.655,                0.91499,                0.88271,                 1.1216,                0.00111,                0.00111,                0.00111
                     83,                0.83287,                 0.5766,                0.99407,                0.84677,                0.88445,                0.91267,                0.72824,                0.89476,                0.55804,                 1.0797,              0.0011031,              0.0011031,              0.0011031
                     84,                0.82955,                0.50951,                 1.0095,                0.89686,                0.90416,                0.92627,                0.75435,                0.84999,                 0.5014,                  1.055,              0.0010963,              0.0010963,              0.0010963
                     85,                0.83705,                0.55878,                 1.0067,                0.89387,                0.90034,                0.92468,                0.75448,                0.84468,                0.50995,                 1.0463,              0.0010894,              0.0010894,              0.0010894
                     86,                0.90917,                0.58551,                 1.0733,                0.88673,                0.91628,                 0.9258,                0.75676,                0.83855,                0.50954,                 1.0447,              0.0010825,              0.0010825,              0.0010825
                     87,                0.87025,                0.57125,                 1.0033,                 0.8769,                0.91388,                0.92973,                0.75762,                0.84021,                0.50831,                 1.0454,              0.0010756,              0.0010756,              0.0010756
                     88,                0.84769,                 0.5297,                0.99178,                 0.8861,                0.91203,                0.93444,                0.76187,                0.83632,                0.48789,                 1.0416,              0.0010688,              0.0010688,              0.0010688
                     89,                0.87054,                0.56771,                 1.0255,                0.90409,                0.90732,                0.93708,                0.76468,                0.83861,                0.48037,                 1.0422,              0.0010619,              0.0010619,              0.0010619
                     90,                0.84342,                0.54384,                0.98334,                0.89691,                0.90572,                0.92834,                0.76667,                0.81192,                0.48201,                 1.0303,               0.001055,               0.001055,               0.001055
                     91,                0.85301,                 0.5504,                  1.018,                0.89191,                0.91362,                0.93203,                0.76851,                0.81284,                0.49026,                 1.0323,              0.0010481,              0.0010481,              0.0010481
                     92,                0.95809,                0.66837,                 1.1241,                0.89857,                0.91799,                 0.9408,                0.77284,                0.81623,                0.47472,                 1.0339,              0.0010412,              0.0010412,              0.0010412
                     93,                0.84897,                0.55096,                 1.0055,                0.87912,                0.91178,                0.93824,                0.76963,                0.81137,                0.49493,                 1.0312,              0.0010344,              0.0010344,              0.0010344
                     94,                 0.8395,                0.50755,                 1.0206,                0.87668,                0.91015,                 0.9343,                0.76778,                0.81285,                0.49407,                 1.0342,              0.0010275,              0.0010275,              0.0010275
                     95,                0.82487,                0.50293,                0.98398,                0.89737,                0.91295,                 0.9419,                0.77322,                0.81362,                 0.4713,                 1.0349,              0.0010206,              0.0010206,              0.0010206
                     96,                 0.8816,                0.53335,                 1.0018,                0.90646,                0.91824,                0.94415,                0.77616,                0.81519,                0.46675,                 1.0342,              0.0010137,              0.0010137,              0.0010137
                     97,                0.84278,                0.52493,                0.99941,                0.92129,                0.91746,                0.94534,                0.77935,                0.81352,                0.45739,                 1.0322,              0.0010069,              0.0010069,              0.0010069
                     98,                0.84512,                0.50729,                 1.0062,                0.90788,                 0.9132,                 0.9416,                0.77669,                0.82012,                0.46304,                 1.0324,             0.00099999,             0.00099999,             0.00099999
                     99,                0.89755,                0.66499,                 1.0546,                0.91637,                0.91494,                0.94282,                 0.7779,                0.81735,                0.46001,                 1.0338,             0.00099312,             0.00099312,             0.00099312
                    100,                0.90896,                 0.6491,                  1.026,                0.92328,                0.91862,                0.94675,                 0.7785,                0.81633,                0.44909,                 1.0341,             0.00098624,             0.00098624,             0.00098624
                    101,                0.85179,                0.50966,                 1.0239,                 0.8953,                0.91455,                0.94582,                0.77862,                0.80229,                0.47067,                 1.0285,             0.00097936,             0.00097936,             0.00097936
                    102,                0.90189,                0.52882,                 1.0134,                0.88952,                 0.9193,                0.93867,                0.76716,                0.80528,                0.47609,                 1.0291,             0.00097249,             0.00097249,             0.00097249
                    103,                0.84612,                0.51525,                0.99247,                0.91596,                0.92206,                0.94868,                0.77114,                0.83777,                0.45411,                  1.043,             0.00096561,             0.00096561,             0.00096561
                    104,                0.85205,                0.55031,                 1.0244,                0.91282,                0.91743,                0.94398,                0.77329,                0.82666,                0.45136,                 1.0402,             0.00095873,             0.00095873,             0.00095873
                    105,                0.88083,                0.60783,                 1.0459,                0.92023,                0.91791,                0.94654,                0.78412,                0.79781,                0.43199,                 1.0267,             0.00095186,             0.00095186,             0.00095186
                    106,                0.86839,                0.55693,                 1.0607,                0.92403,                0.92219,                0.94713,                0.77452,                0.82266,                0.44727,                 1.0351,             0.00094498,             0.00094498,             0.00094498
                    107,                0.85898,                0.50599,                 1.0045,                0.92238,                0.91897,                0.94559,                0.77472,                0.82197,                 0.4571,                 1.0342,              0.0009381,              0.0009381,              0.0009381
                    108,                0.81526,                  0.491,                0.95408,                0.92435,                0.91734,                0.94887,                0.78052,                0.79748,                0.45568,                 1.0255,             0.00093123,             0.00093123,             0.00093123
                    109,                0.83455,                0.51236,                0.99779,                 0.9269,                0.92369,                 0.9523,                 0.7821,                0.79505,                0.44055,                 1.0247,             0.00092435,             0.00092435,             0.00092435
                    110,                0.82265,                0.51747,                 1.0185,                0.93578,                0.92589,                 0.9568,                0.78348,                0.80604,                0.41615,                 1.0278,             0.00091748,             0.00091748,             0.00091748
                    111,                0.83318,                0.45522,                0.99528,                0.93862,                0.92202,                0.95767,                0.78269,                0.81396,                0.41891,                  1.034,              0.0009106,              0.0009106,              0.0009106
                    112,                0.81728,                0.47469,                0.98601,                0.94752,                0.92053,                0.95942,                0.78495,                0.81698,                0.41052,                 1.0377,             0.00090372,             0.00090372,             0.00090372
                    113,                0.88923,                0.50659,                 1.0748,                0.95438,                0.91719,                0.96186,                0.78951,                0.80311,                0.40745,                 1.0276,             0.00089685,             0.00089685,             0.00089685
                    114,                0.82254,                0.45643,                 1.0041,                0.95491,                0.91886,                0.95867,                0.77315,                0.83642,                  0.424,                 1.0417,             0.00088997,             0.00088997,             0.00088997
                    115,                0.83057,                0.46505,                0.98418,                0.93766,                0.92872,                0.95808,                 0.7671,                 0.8405,                  0.429,                 1.0407,             0.00088309,             0.00088309,             0.00088309
                    116,                0.86644,                0.54606,                 1.0135,                0.93266,                0.92168,                0.95698,                0.77449,                0.80558,                0.43125,                 1.0291,             0.00087622,             0.00087622,             0.00087622
                    117,                0.82093,                  0.464,                0.99896,                0.92448,                0.91864,                0.95809,                0.78034,                0.79689,                 0.4417,                 1.0279,             0.00086934,             0.00086934,             0.00086934
                    118,                0.80626,                0.45485,                0.98508,                0.94856,                0.92128,                0.96134,                0.79578,                0.78447,                0.40741,                 1.0226,             0.00086246,             0.00086246,             0.00086246
                    119,                0.82589,                0.46549,                 1.0121,                0.95552,                0.92819,                0.96468,                0.79616,                0.78896,                0.38349,                 1.0224,             0.00085559,             0.00085559,             0.00085559
                    120,                0.85529,                0.47704,                 1.0051,                0.94556,                0.92923,                0.96484,                0.79444,                0.79694,                0.40103,                 1.0222,             0.00084871,             0.00084871,             0.00084871
                    121,                0.88097,                0.50435,                  1.026,                0.95089,                0.92954,                0.96578,                0.79643,                0.79491,                0.39712,                 1.0187,             0.00084184,             0.00084184,             0.00084184
                    122,                0.78519,                0.45529,                0.96761,                0.96109,                 0.9206,                0.96558,                0.80419,                0.78123,                0.38005,                 1.0157,             0.00083496,             0.00083496,             0.00083496
                    123,                0.77926,                0.43135,                0.95892,                0.96393,                0.92442,                0.96556,                0.80303,                0.78196,                0.37666,                 1.0158,             0.00082808,             0.00082808,             0.00082808
                    124,                0.83601,                0.46606,                0.97764,                0.95897,                0.92963,                0.96516,                0.79747,                0.79118,                0.38187,                 1.0191,             0.00082121,             0.00082121,             0.00082121
                    125,                 0.8241,                 0.4443,                0.95984,                0.94052,                 0.9238,                0.96332,                0.78873,                 0.8157,                0.40827,                 1.0297,             0.00081433,             0.00081433,             0.00081433
                    126,                0.83408,                0.53271,                 1.0393,                0.94955,                0.91996,                0.96278,                0.79574,                0.79155,                0.40123,                 1.0195,             0.00080745,             0.00080745,             0.00080745
                    127,                0.82581,                 0.4613,                0.98691,                0.94294,                0.91507,                0.96022,                0.79742,                0.78019,                0.41397,                 1.0174,             0.00080058,             0.00080058,             0.00080058
                    128,                 0.8243,                0.43685,                 1.0307,                0.94595,                0.92318,                0.96069,                0.79579,                0.78838,                0.39589,                 1.0201,              0.0007937,              0.0007937,              0.0007937
                    129,                0.79245,                0.48125,                0.96447,                0.95886,                0.92927,                0.96263,                0.79996,                0.77679,                0.38319,                 1.0134,             0.00078682,             0.00078682,             0.00078682
                    130,                0.85528,                 0.4582,                 1.0111,                0.91885,                0.92621,                0.96003,                0.80042,                0.76865,                0.41135,                   1.01,             0.00077995,             0.00077995,             0.00077995
                    131,                0.77601,                0.43211,                 0.9691,                0.91273,                 0.9228,                0.96153,                 0.7984,                0.77507,                0.42888,                  1.013,             0.00077307,             0.00077307,             0.00077307
                    132,                0.80147,                0.43782,                0.98934,                0.93721,                0.92513,                0.96418,                0.80272,                0.76481,                0.40676,                 1.0087,             0.00076619,             0.00076619,             0.00076619
                    133,                0.84034,                0.46024,                 1.0041,                 0.9462,                0.91864,                 0.9623,                0.79636,                   0.78,                0.40055,                 1.0158,             0.00075932,             0.00075932,             0.00075932
                    134,                 0.8022,                0.42618,                0.95985,                0.96062,                 0.9341,                0.96611,                 0.7992,                0.78242,                0.38079,                 1.0177,             0.00075244,             0.00075244,             0.00075244
                    135,                0.82613,                0.44816,                 1.0178,                0.96384,                 0.9373,                0.96684,                0.80329,                0.76536,                0.36992,                 1.0084,             0.00074557,             0.00074557,             0.00074557
                    136,                0.78011,                0.44352,                0.97408,                0.96794,                0.93694,                0.96911,                0.80623,                0.76924,                0.35881,                 1.0077,             0.00073869,             0.00073869,             0.00073869
                    137,                0.79511,                0.45941,                0.96572,                0.96422,                0.93308,                0.96757,                 0.8021,                0.78258,                0.38013,                 1.0145,             0.00073181,             0.00073181,             0.00073181
                    138,                 0.7894,                0.45597,                0.98372,                0.95656,                0.93497,                0.96851,                0.80151,                0.77721,                0.37991,                 1.0114,             0.00072494,             0.00072494,             0.00072494
                    139,                0.78816,                0.43679,                0.99733,                0.96331,                0.92971,                0.96916,                0.80608,                0.75727,                0.36404,                 1.0031,             0.00071806,             0.00071806,             0.00071806
                    140,                0.83155,                0.43774,                0.99146,                0.96155,                0.93547,                0.96945,                0.81027,                0.75452,                0.35725,                 1.0036,             0.00071118,             0.00071118,             0.00071118
                    141,                 0.8353,                0.43082,                0.97813,                0.96401,                0.93717,                0.96929,                0.80596,                0.76892,                0.36211,                  1.011,             0.00070431,             0.00070431,             0.00070431
                    142,                0.89019,                 0.4836,                 1.0428,                0.96461,                0.94127,                0.96904,                0.79688,                0.79929,                0.36255,                 1.0195,             0.00069743,             0.00069743,             0.00069743
                    143,                0.79074,                0.42015,                0.99375,                0.96846,                0.93388,                0.96873,                0.78799,                0.83053,                 0.3736,                 1.0356,             0.00069055,             0.00069055,             0.00069055
                    144,                0.80665,                0.44811,                0.96585,                0.96379,                0.92815,                0.96579,                0.79688,                0.79293,                0.37702,                 1.0205,             0.00068368,             0.00068368,             0.00068368
                    145,                0.82778,                0.44898,                 1.0041,                0.96353,                0.92677,                0.96391,                0.80477,                 0.7627,                0.37074,                 1.0085,              0.0006768,              0.0006768,              0.0006768
                    146,                0.83978,                0.50444,                 1.0485,                0.96604,                0.93327,                0.96845,                0.80954,                0.75107,                0.35638,                 1.0035,             0.00066993,             0.00066993,             0.00066993
                    147,                0.80617,                0.42607,                0.99153,                 0.9403,                0.92044,                 0.9669,                 0.8027,                 0.7668,                0.40142,                 1.0135,             0.00066305,             0.00066305,             0.00066305
                    148,                0.81593,                0.43071,                0.97125,                0.91701,                0.91264,                0.96344,                0.79328,                0.78253,                0.43313,                 1.0212,             0.00065617,             0.00065617,             0.00065617
                    149,                0.78282,                0.41074,                0.99311,                0.93858,                0.91849,                0.96266,                0.80104,                0.75915,                0.39532,                 1.0073,              0.0006493,              0.0006493,              0.0006493
                    150,                 0.7898,                0.41492,                0.96807,                 0.9645,                0.92729,                 0.9618,                0.79769,                0.78077,                0.37629,                 1.0111,             0.00064242,             0.00064242,             0.00064242
                    151,                0.83801,                 0.4483,                 0.9993,                0.96523,                 0.9269,                0.96298,                0.80211,                0.77581,                0.37715,                  1.009,             0.00063554,             0.00063554,             0.00063554
                    152,                0.84271,                 0.4533,                 1.0443,                0.96713,                0.93095,                0.96513,                  0.808,                0.75707,                0.36368,                 1.0016,             0.00062867,             0.00062867,             0.00062867
                    153,                0.78819,                0.44448,                0.97367,                0.96453,                0.93305,                0.96658,                0.80678,                0.76766,                0.35865,                 1.0079,             0.00062179,             0.00062179,             0.00062179
                    154,                 0.7927,                 0.4207,                0.96564,                0.95611,                0.93456,                0.96798,                0.80482,                0.77455,                0.37017,                 1.0158,             0.00061491,             0.00061491,             0.00061491
                    155,                0.81729,                 0.4004,                0.99237,                0.95757,                 0.9344,                0.96848,                0.81001,                0.75507,                0.36143,                 1.0034,             0.00060804,             0.00060804,             0.00060804
                    156,                0.82158,                0.44872,                0.98804,                0.96313,                0.93787,                0.96919,                0.81404,                0.74198,                   0.35,                0.99618,             0.00060116,             0.00060116,             0.00060116
                    157,                0.85112,                0.53115,                 1.0569,                 0.9697,                0.94168,                0.97145,                0.81408,                 0.7477,                0.33671,                 0.9971,             0.00059429,             0.00059429,             0.00059429
