                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 0.9754,                0.69397,                 1.0725,                0.87711,                0.89489,                0.91322,                0.74222,                0.84432,                0.55492,                  1.054,             0.00077111,             0.00077111,             0.00077111
                     40,                 0.9131,                0.69398,                 1.0436,                0.87319,                0.89009,                0.91295,                0.73739,                0.85514,                0.55718,                 1.0585,             0.00074753,             0.00074753,             0.00074753
                     41,                0.87376,                0.64976,                 1.0127,                0.86916,                0.88999,                0.91048,                0.73091,                0.85983,                0.56471,                 1.0605,             0.00072395,             0.00072395,             0.00072395
                     42,                0.91606,                0.59188,                 1.0357,                0.88065,                0.89162,                0.91346,                0.73764,                0.84937,                0.54841,                 1.0598,             0.00070038,             0.00070038,             0.00070038
                     43,                0.88887,                0.59367,                 1.0607,                0.88705,                0.89465,                0.91567,                0.74203,                0.85445,                0.54733,                 1.0632,              0.0006768,              0.0006768,              0.0006768
                     44,                0.91315,                0.67021,                  1.049,                0.88634,                0.89247,                0.91482,                0.74246,                0.85888,                0.55995,                 1.0668,             0.00065323,             0.00065323,             0.00065323
                     45,                0.91389,                 0.6238,                 1.0712,                0.89154,                0.89178,                0.91534,                 0.7489,                0.84039,                0.55675,                 1.0555,             0.00062965,             0.00062965,             0.00062965
                     46,                0.91493,                0.59225,                 1.0471,                0.86741,                0.89246,                0.91669,                0.73148,                0.89611,                0.55968,                  1.073,             0.00060607,             0.00060607,             0.00060607
                     47,                0.94346,                0.65042,                 1.0343,                0.84759,                0.89223,                0.91487,                0.73708,                0.86704,                0.56955,                 1.0626,              0.0005825,              0.0005825,              0.0005825
                     48,                0.89946,                0.62968,                 1.0598,                0.86905,                0.90452,                0.91975,                0.75312,                0.83053,                0.53615,                 1.0468,             0.00055892,             0.00055892,             0.00055892
                     49,                0.87173,                0.60728,                 1.0056,                0.88507,                 0.9065,                0.91982,                0.75349,                0.83489,                0.52299,                 1.0503,             0.00053535,             0.00053535,             0.00053535
                     50,                0.96954,                0.67128,                 1.0575,                0.89235,                0.90993,                0.91933,                0.75575,                0.82759,                0.51478,                  1.053,             0.00051177,             0.00051177,             0.00051177
                     51,                0.81984,                0.58189,                0.99998,                0.89233,                0.90625,                0.91969,                 0.7524,                0.83369,                0.51072,                 1.0534,             0.00048819,             0.00048819,             0.00048819
                     52,                0.91475,                0.56359,                 1.0092,                0.89813,                0.89488,                0.91834,                0.75209,                 0.8345,                0.51921,                 1.0516,             0.00046462,             0.00046462,             0.00046462
                     53,                0.84877,                0.56998,                0.99503,                0.88319,                0.89729,                0.91273,                0.75061,                0.82772,                0.53574,                 1.0493,             0.00044104,             0.00044104,             0.00044104
                     54,                0.88123,                0.57671,                 1.0265,                0.89593,                0.90398,                0.92022,                0.75806,                 0.8184,                0.51235,                 1.0461,             0.00041746,             0.00041746,             0.00041746
                     55,                0.91283,                0.59488,                 1.0356,                0.88871,                0.90779,                0.92673,                0.76055,                0.81916,                0.51488,                 1.0456,             0.00039389,             0.00039389,             0.00039389
                     56,                0.91754,                0.69832,                 1.0436,                0.83906,                0.89376,                0.92063,                 0.7527,                 0.8203,                0.56467,                 1.0454,             0.00037031,             0.00037031,             0.00037031
                     57,                0.83647,                0.54992,                  1.013,                0.81915,                0.87966,                0.91546,                0.74466,                0.82449,                0.59018,                 1.0467,             0.00034674,             0.00034674,             0.00034674
                     58,                0.86302,                0.58728,                 1.0373,                0.88368,                 0.9075,                0.92921,                 0.7616,                0.81457,                0.50564,                 1.0426,             0.00032316,             0.00032316,             0.00032316
                     59,                0.90406,                0.54651,                 1.0588,                0.90154,                0.91114,                0.92973,                0.76599,                0.81431,                0.48865,                 1.0409,             0.00029958,             0.00029958,             0.00029958
                     60,                0.87189,                0.58556,                  1.027,                0.90043,                0.90218,                 0.9237,                0.76144,                0.82178,                0.50288,                  1.044,             0.00027601,             0.00027601,             0.00027601
                     61,                0.90887,                0.59107,                 1.0187,                0.89207,                0.89634,                0.91793,                0.75585,                0.82976,                0.52245,                 1.0475,             0.00025243,             0.00025243,             0.00025243
                     62,                 0.8406,                 0.5568,                 1.0408,                0.90087,                0.90006,                0.92457,                0.76235,                0.82565,                 0.5065,                 1.0449,             0.00022886,             0.00022886,             0.00022886
                     63,                0.88298,                0.64263,                 1.0531,                0.90664,                0.90691,                 0.9302,                0.76603,                0.82568,                0.49735,                 1.0454,             0.00020528,             0.00020528,             0.00020528
                     64,                0.84367,                0.57164,                 1.0333,                0.90759,                0.90971,                 0.9332,                0.76826,                 0.8199,                0.48899,                 1.0413,              0.0001817,              0.0001817,              0.0001817
                     65,                0.84564,                0.56781,                 1.0581,                0.90891,                0.91141,                 0.9344,                0.76866,                0.81679,                0.48432,                 1.0387,             0.00015813,             0.00015813,             0.00015813
                     66,                0.87887,                 0.7213,                 1.0503,                0.90611,                 0.9162,                0.93651,                0.76855,                0.81838,                0.47671,                 1.0368,             0.00013455,             0.00013455,             0.00013455
                     67,                0.86581,                0.53976,                 1.0183,                0.89908,                 0.9165,                0.93716,                0.76916,                0.81794,                0.47645,                 1.0361,             0.00011097,             0.00011097,             0.00011097
                     68,                0.88896,                0.54071,                 1.0788,                0.89776,                 0.9167,                 0.9375,                0.77054,                0.81297,                0.47557,                 1.0339,             8.7398e-05,             8.7398e-05,             8.7398e-05
                     69,                0.95924,                 1.3336,                 1.2236,                 0.8968,                0.91689,                0.93778,                0.77177,                0.80916,                0.47581,                 1.0321,             6.3822e-05,             6.3822e-05,             6.3822e-05
                     70,                0.91739,                 0.5677,                 1.1511,                0.89807,                0.91766,                0.93794,                0.77374,                0.80567,                0.47315,                 1.0303,             4.0246e-05,             4.0246e-05,             4.0246e-05
