                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.75783,                0.68716,                0.90334,                0.81465,                0.90823,                0.94552,                0.81048,                0.57417,                0.60401,                0.84234,              0.0015432,              0.0015432,              0.0015432
                     20,                0.73247,                0.67026,                0.89817,                0.78931,                0.91355,                0.93914,                0.81555,                0.54879,                 0.6442,                0.83417,              0.0015363,              0.0015363,              0.0015363
                     21,                 0.7683,                 0.6526,                0.90351,                0.83484,                 0.9195,                0.93719,                0.79435,                 0.6157,                0.59451,                 0.8447,              0.0015295,              0.0015295,              0.0015295
                     22,                0.73153,                0.67323,                0.89797,                0.80294,                0.91267,                0.94717,                 0.7972,                0.63291,                0.65639,                0.85466,              0.0015226,              0.0015226,              0.0015226
                     23,                0.73416,                0.64494,                0.89874,                0.85377,                 0.8731,                0.93757,                0.81645,                0.53784,                0.58128,                0.83192,              0.0015157,              0.0015157,              0.0015157
                     24,                0.70351,                0.63738,                0.88561,                0.88138,                0.89241,                0.94638,                0.81499,                0.55452,                0.52859,                0.83365,              0.0015088,              0.0015088,              0.0015088
                     25,                0.68369,                0.62346,                0.88465,                0.85764,                0.87753,                0.94524,                0.82107,                0.55224,                0.55601,                0.83625,               0.001502,               0.001502,               0.001502
                     26,                0.70153,                0.62908,                0.89148,                 0.8176,                0.86687,                0.94049,                0.81615,                0.54685,                 0.6626,                0.83768,              0.0014951,              0.0014951,              0.0014951
                     27,                0.70633,                0.60399,                0.88524,                0.82814,                0.90353,                0.94019,                0.81206,                0.56779,                0.56532,                0.83854,              0.0014882,              0.0014882,              0.0014882
                     28,                 0.6844,                0.60031,                0.88696,                0.84503,                0.86638,                 0.9343,                0.81685,                 0.5369,                 0.5788,                0.82758,              0.0014813,              0.0014813,              0.0014813
                     29,                0.68727,                0.60389,                 0.8855,                0.83329,                0.90619,                0.94411,                0.82104,                0.53633,                0.53395,                0.83327,              0.0014745,              0.0014745,              0.0014745
                     30,                0.67053,                0.59367,                0.87919,                0.88753,                0.88484,                0.95138,                 0.8359,                0.52276,                0.50076,                0.83084,              0.0014676,              0.0014676,              0.0014676
                     31,                0.67652,                0.59281,                0.88503,                0.85081,                 0.9062,                0.94528,                0.82701,                0.53129,                0.53971,                0.83217,              0.0014607,              0.0014607,              0.0014607
                     32,                 0.6751,                0.58114,                0.88264,                0.68156,                0.92655,                0.91244,                0.80168,                0.53828,                0.97246,                0.83206,              0.0014538,              0.0014538,              0.0014538
                     33,                 0.6957,                0.56718,                0.88943,                0.89515,                0.88874,                0.94747,                0.83294,                0.51962,                0.50009,                0.83206,               0.001447,               0.001447,               0.001447
                     34,                0.68282,                0.56625,                0.88234,                0.84359,                0.89559,                0.93592,                0.81916,                0.54027,                0.54605,                0.83113,              0.0014401,              0.0014401,              0.0014401
                     35,                0.66077,                0.56501,                 0.8808,                0.80731,                0.88665,                0.92522,                0.78933,                0.58817,                0.59567,                0.84501,              0.0014332,              0.0014332,              0.0014332
                     36,                 0.6718,                0.54657,                0.87869,                0.82591,                0.89822,                0.93962,                0.82827,                0.51631,                0.58118,                0.82661,              0.0014263,              0.0014263,              0.0014263
                     37,                0.67389,                0.56229,                 0.8829,                0.83126,                0.92256,                0.94416,                0.82463,                0.53359,                0.51812,                0.83098,              0.0014195,              0.0014195,              0.0014195
                     38,                0.63911,                0.53361,                0.87022,                 0.8286,                0.89614,                0.93996,                 0.8195,                 0.5551,                0.55039,                0.83656,              0.0014126,              0.0014126,              0.0014126
                     39,                0.64198,                0.54312,                0.87504,                0.87009,                0.90333,                0.94793,                0.83877,                0.50989,                0.50103,                0.82954,              0.0014057,              0.0014057,              0.0014057
                     40,                0.64116,                0.54402,                0.87456,                0.86886,                0.89814,                 0.9458,                0.83028,                0.53271,                0.50126,                0.83109,              0.0013988,              0.0013988,              0.0013988
                     41,                0.64275,                0.55222,                0.87074,                0.87764,                0.88238,                0.94734,                0.83503,                0.52748,                0.51101,                0.82722,              0.0013919,              0.0013919,              0.0013919
                     42,                0.64684,                0.55155,                0.87928,                0.79631,                0.86224,                0.92699,                0.82331,                0.50358,                0.62852,                0.82689,              0.0013851,              0.0013851,              0.0013851
                     43,                0.63207,                0.53758,                0.86803,                0.86791,                0.86017,                0.94513,                0.83156,                0.54129,                0.58041,                0.83217,              0.0013782,              0.0013782,              0.0013782
                     44,                0.66462,                0.54327,                0.88075,                0.86822,                 0.9049,                0.94277,                0.83327,                 0.5318,                0.51889,                 0.8307,              0.0013713,              0.0013713,              0.0013713
                     45,                0.65215,                0.53216,                 0.8769,                 0.8762,                0.85718,                 0.9408,                0.83254,                0.52418,                0.53194,                 0.8312,              0.0013644,              0.0013644,              0.0013644
                     46,                0.66146,                 0.5293,                0.87617,                0.87093,                0.88214,                 0.9486,                0.83101,                 0.5359,                0.51174,                0.83115,              0.0013576,              0.0013576,              0.0013576
                     47,                0.64989,                0.51483,                0.87187,                0.70183,                0.85876,                0.86745,                0.76166,                0.52946,                 1.1113,                0.82828,              0.0013507,              0.0013507,              0.0013507
                     48,                0.63597,                0.50891,                0.87269,                0.80054,                0.86911,                0.93736,                0.83219,                0.50484,                0.62762,                0.82386,              0.0013438,              0.0013438,              0.0013438
                     49,                0.63447,                0.49262,                0.86836,                0.85885,                0.87626,                0.94126,                0.82813,                0.53193,                0.54624,                0.83192,              0.0013369,              0.0013369,              0.0013369
                     50,                   0.64,                0.51461,                0.87619,                0.87473,                0.89185,                0.94252,                0.83227,                0.52164,                0.50994,                0.82861,              0.0013301,              0.0013301,              0.0013301
                     51,                0.65281,                 0.5117,                0.87118,                0.85332,                0.89005,                0.94081,                0.82956,                 0.5217,                0.53861,                0.82855,              0.0013232,              0.0013232,              0.0013232
                     52,                0.63476,                0.50559,                0.87189,                0.83464,                0.89163,                0.94403,                0.84315,                0.49917,                 0.5586,                0.82815,              0.0013163,              0.0013163,              0.0013163
                     53,                0.65561,                0.50833,                0.87906,                 0.8373,                0.86821,                0.94421,                0.82182,                0.54816,                0.58174,                0.83563,              0.0013094,              0.0013094,              0.0013094
                     54,                 0.6766,                0.49056,                0.88234,                 0.8474,                 0.8709,                0.94313,                0.83681,                0.50861,                 0.5423,                0.82717,              0.0013026,              0.0013026,              0.0013026
                     55,                0.64302,                0.49704,                0.87244,                0.81835,                 0.8692,                0.94789,                0.82921,                0.53589,                  0.604,                 0.8313,              0.0012957,              0.0012957,              0.0012957
                     56,                0.69897,                 0.5101,                0.88744,                0.86493,                0.90722,                0.94716,                0.84168,                0.51221,                0.50558,                 0.8286,              0.0012888,              0.0012888,              0.0012888
                     57,                0.63144,                0.47754,                0.87282,                0.88193,                0.89592,                0.94776,                0.84111,                0.51326,                 0.4971,                0.82991,              0.0012819,              0.0012819,              0.0012819
                     58,                0.60922,                 0.4696,                0.86537,                0.76693,                0.90399,                0.93996,                0.83711,                0.50751,                0.64024,                0.82655,               0.001275,               0.001275,               0.001275
                     59,                0.61617,                0.48414,                0.86451,                0.82421,                0.88562,                0.93366,                0.83031,                0.51524,                0.58611,                0.82582,              0.0012682,              0.0012682,              0.0012682
                     60,                0.61639,                 0.4712,                 0.8695,                0.80381,                0.89919,                0.94153,                0.83404,                0.51261,                0.57856,                0.82607,              0.0012613,              0.0012613,              0.0012613
                     61,                0.61761,                0.48723,                0.87343,                0.85756,                 0.8927,                0.94911,                0.83909,                0.52797,                0.55973,                0.83093,              0.0012544,              0.0012544,              0.0012544
                     62,                0.60633,                 0.4949,                 0.8635,                0.87401,                 0.9014,                0.95303,                0.84315,                0.50456,                0.49274,                0.82818,              0.0012475,              0.0012475,              0.0012475
                     63,                0.61759,                0.48304,                0.86557,                0.84608,                0.90452,                 0.9553,                0.84906,                0.51125,                0.52788,                 0.8267,              0.0012407,              0.0012407,              0.0012407
                     64,                 0.6398,                0.48813,                 0.8756,                0.88778,                0.90433,                 0.9566,                0.84819,                0.52806,                0.48088,                0.83006,              0.0012338,              0.0012338,              0.0012338
                     65,                0.64763,                0.48117,                0.87091,                0.85346,                0.89584,                0.94803,                0.83781,                0.52447,                0.50743,                0.83097,              0.0012269,              0.0012269,              0.0012269
                     66,                0.67016,                0.48457,                0.87965,                 0.8222,                0.89788,                 0.9345,                0.82719,                0.51009,                0.57088,                0.82708,                0.00122,                0.00122,                0.00122
                     67,                0.63815,                0.47792,                0.87383,                 0.8732,                0.89496,                0.94696,                0.83807,                0.51546,                0.49616,                0.82769,              0.0012132,              0.0012132,              0.0012132
                     68,                0.61584,                 0.4552,                0.86534,                0.82737,                0.91024,                0.94726,                0.83359,                 0.5252,                0.55244,                0.83021,              0.0012063,              0.0012063,              0.0012063
                     69,                0.60378,                 0.4629,                0.86374,                0.80311,                0.89773,                  0.925,                0.82759,                0.49631,                0.62441,                0.82249,              0.0011994,              0.0011994,              0.0011994
                     70,                0.60402,                0.46204,                0.86313,                0.81691,                0.88429,                0.94142,                 0.8354,                0.51312,                0.57526,                0.82707,              0.0011925,              0.0011925,              0.0011925
                     71,                0.60225,                0.46239,                0.86588,                0.83409,                0.90982,                0.94671,                0.84449,                0.50473,                0.52316,                0.82353,              0.0011857,              0.0011857,              0.0011857
                     72,                0.58899,                0.44364,                0.85917,                0.85535,                0.92114,                0.94653,                0.83595,                0.53486,                0.48463,                0.83373,              0.0011788,              0.0011788,              0.0011788
                     73,                0.59706,                0.46649,                0.86082,                0.89149,                0.90196,                0.95331,                0.84747,                0.51359,                0.47552,                  0.827,              0.0011719,              0.0011719,              0.0011719
                     74,                0.60015,                0.46359,                0.86347,                0.85476,                0.91073,                0.94667,                0.84223,                0.51065,                0.49071,                0.82499,               0.001165,               0.001165,               0.001165
                     75,                0.59127,                 0.4584,                0.86068,                0.86184,                0.92821,                0.94963,                 0.8432,                0.51283,                0.48829,                0.83062,              0.0011581,              0.0011581,              0.0011581
                     76,                0.59581,                0.45338,                0.86165,                0.85442,                0.88128,                0.93221,                0.82491,                 0.4984,                0.53928,                0.82689,              0.0011513,              0.0011513,              0.0011513
                     77,                0.60588,                0.45915,                0.85947,                0.85914,                0.91674,                0.95074,                0.85003,                0.49835,                0.46621,                0.82464,              0.0011444,              0.0011444,              0.0011444
                     78,                0.57946,                0.44355,                0.85875,                0.83292,                0.86849,                 0.9295,                 0.8292,                0.50559,                0.58267,                0.82566,              0.0011375,              0.0011375,              0.0011375
                     79,                0.59237,                0.45062,                0.86119,                0.77266,                 0.8873,                0.92758,                0.82511,                0.51486,                0.64704,                0.82602,              0.0011306,              0.0011306,              0.0011306
                     80,                0.60156,                0.44338,                0.86158,                0.82084,                0.89832,                0.93739,                0.83486,                0.51496,                0.54543,                0.82717,              0.0011238,              0.0011238,              0.0011238
                     81,                0.59463,                0.43973,                 0.8581,                0.82518,                 0.8704,                0.93692,                0.83643,                0.50923,                 0.5912,                0.82678,              0.0011169,              0.0011169,              0.0011169
                     82,                0.63468,                0.45611,                0.86908,                0.85658,                0.88198,                0.92906,                0.80689,                0.55206,                0.52922,                0.83796,                0.00111,                0.00111,                0.00111
                     83,                0.60685,                  0.439,                0.86497,                0.80694,                0.90142,                0.93203,                0.83448,                0.49552,                0.55557,                0.82312,              0.0011031,              0.0011031,              0.0011031
                     84,                0.57079,                  0.425,                0.85589,                0.83729,                0.89984,                0.94416,                0.83704,                0.52226,                0.51787,                0.83109,              0.0010963,              0.0010963,              0.0010963
                     85,                0.57178,                0.43349,                0.85567,                0.85194,                0.90287,                0.94232,                0.83971,                 0.5078,                0.48167,                0.82476,              0.0010894,              0.0010894,              0.0010894
                     86,                0.57054,                0.42929,                0.85346,                0.84441,                0.92103,                0.94295,                0.84512,                0.48569,                0.47964,                0.82201,              0.0010825,              0.0010825,              0.0010825
                     87,                0.56704,                0.41224,                0.85237,                 0.8363,                0.88841,                0.94026,                0.84458,                 0.4954,                0.53198,                0.82292,              0.0010756,              0.0010756,              0.0010756
                     88,                0.58936,                0.42568,                0.86053,                0.84112,                0.91398,                0.94388,                0.83636,                0.51635,                0.50665,                0.82945,              0.0010688,              0.0010688,              0.0010688
                     89,                0.60497,                 0.4338,                0.86465,                0.86417,                0.87925,                 0.9427,                0.84106,                0.51645,                0.50216,                0.82536,              0.0010619,              0.0010619,              0.0010619
                     90,                0.57877,                0.42357,                0.85991,                0.84585,                0.88421,                0.94083,                0.84113,                0.49217,                 0.5462,                0.82329,               0.001055,               0.001055,               0.001055
                     91,                0.57362,                 0.4271,                0.85497,                0.83089,                0.88521,                0.93579,                 0.8369,                0.49782,                0.58431,                0.82442,              0.0010481,              0.0010481,              0.0010481
                     92,                0.56765,                0.42219,                0.85628,                0.84321,                0.88161,                0.93878,                0.84168,                0.48868,                0.56326,                0.82332,              0.0010412,              0.0010412,              0.0010412
                     93,                0.57018,                 0.4072,                0.85178,                0.88341,                0.88273,                0.94418,                0.84447,                0.49034,                0.49122,                0.82066,              0.0010344,              0.0010344,              0.0010344
                     94,                0.57169,                0.41145,                0.85433,                0.85958,                0.88909,                0.93866,                0.83889,                 0.4941,                 0.4961,                0.82299,              0.0010275,              0.0010275,              0.0010275
                     95,                0.56176,                0.40801,                0.85087,                0.83313,                0.88102,                0.93125,                0.82921,                0.50206,                0.53682,                0.82476,              0.0010206,              0.0010206,              0.0010206
                     96,                0.57813,                0.41455,                 0.8567,                0.84773,                  0.932,                0.94606,                0.84822,                0.49279,                0.46175,                0.82306,              0.0010137,              0.0010137,              0.0010137
                     97,                0.56784,                0.40941,                0.85413,                0.85213,                0.90581,                0.94241,                 0.8395,                0.50749,                 0.5134,                0.82733,              0.0010069,              0.0010069,              0.0010069
                     98,                0.58039,                0.41835,                0.86088,                0.86944,                0.88291,                0.94154,                0.83906,                0.49846,                0.50661,                0.82854,             0.00099999,             0.00099999,             0.00099999
                     99,                0.57919,                 0.4149,                0.85675,                  0.859,                0.89284,                0.93616,                0.83309,                0.49429,                0.50543,                 0.8266,             0.00099312,             0.00099312,             0.00099312
                    100,                0.57265,                0.41034,                 0.8541,                0.83346,                0.86555,                0.92704,                0.81665,                0.52388,                 0.5945,                0.83268,             0.00098624,             0.00098624,             0.00098624
                    101,                0.57648,                0.40992,                0.85576,                0.85903,                0.89501,                0.94535,                0.83233,                0.54109,                0.52114,                0.83478,             0.00097936,             0.00097936,             0.00097936
                    102,                0.58262,                0.40464,                0.85759,                0.86971,                0.89873,                0.94797,                0.84546,                0.49474,                0.47189,                0.82318,             0.00097249,             0.00097249,             0.00097249
                    103,                0.58379,                0.41159,                0.86109,                0.78451,                0.86843,                0.89566,                 0.7967,                0.51426,                0.73432,                0.82651,             0.00096561,             0.00096561,             0.00096561
                    104,                0.56944,                0.39322,                0.85713,                0.82298,                0.88098,                0.92851,                0.83332,                0.48939,                0.59273,                0.82173,             0.00095873,             0.00095873,             0.00095873
                    105,                0.57179,                 0.3931,                0.85917,                0.83967,                0.91616,                0.94054,                0.83782,                0.49415,                0.49243,                0.82688,             0.00095186,             0.00095186,             0.00095186
                    106,                 0.5615,                0.39721,                0.85247,                0.87959,                0.90407,                0.94489,                0.84416,                0.49911,                0.46682,                0.82569,             0.00094498,             0.00094498,             0.00094498
                    107,                0.54465,                0.38378,                0.84956,                0.86887,                0.89494,                0.94146,                0.83256,                0.50485,                0.50881,                0.83031,              0.0009381,              0.0009381,              0.0009381
                    108,                 0.5461,                0.38606,                0.84696,                0.85632,                0.90681,                0.94396,                0.84993,                0.48573,                0.49374,                0.82173,             0.00093123,             0.00093123,             0.00093123
                    109,                0.54976,                0.38458,                0.85197,                0.83433,                0.89917,                0.93715,                0.84181,                0.48952,                0.51975,                0.82186,             0.00092435,             0.00092435,             0.00092435
                    110,                0.56035,                0.39902,                0.84994,                0.86323,                0.89892,                0.94839,                0.84989,                 0.4819,                  0.516,                0.82028,             0.00091748,             0.00091748,             0.00091748
                    111,                0.55581,                0.39948,                0.85305,                0.85497,                0.90607,                 0.9379,                 0.8418,                0.48718,                0.49558,                0.82107,              0.0009106,              0.0009106,              0.0009106
                    112,                0.55657,                0.40583,                0.85335,                0.86544,                0.90239,                0.94269,                0.83499,                0.52056,                0.49116,                0.83025,             0.00090372,             0.00090372,             0.00090372
                    113,                0.54658,                0.38886,                0.84812,                0.85157,                0.88141,                0.93706,                0.83908,                0.49099,                0.54609,                 0.8218,             0.00089685,             0.00089685,             0.00089685
                    114,                0.56441,                0.38541,                0.85584,                0.82546,                0.90822,                0.93637,                 0.8388,                0.49776,                0.53231,                 0.8244,             0.00088997,             0.00088997,             0.00088997
                    115,                0.55571,                0.38385,                0.85419,                0.85699,                0.90407,                0.94457,                0.84827,                0.48634,                0.47156,                0.82072,             0.00088309,             0.00088309,             0.00088309
                    116,                0.54414,                0.38321,                0.85269,                0.87446,                0.89586,                0.94749,                0.84986,                0.48493,                0.47432,                0.82303,             0.00087622,             0.00087622,             0.00087622
                    117,                0.54799,                0.37062,                0.85002,                0.86409,                0.90462,                0.94387,                0.84744,                0.48996,                0.47627,                0.82184,             0.00086934,             0.00086934,             0.00086934
                    118,                0.54309,                0.37755,                0.84736,                0.85274,                0.90996,                0.94324,                0.84773,                 0.4905,                0.49483,                0.82228,             0.00086246,             0.00086246,             0.00086246
                    119,                0.54632,                0.37705,                0.84856,                 0.8079,                0.93198,                0.93487,                0.83803,                0.49156,                0.51298,                0.82336,             0.00085559,             0.00085559,             0.00085559
                    120,                0.55911,                0.37437,                0.85259,                0.84096,                0.91695,                0.94214,                0.84868,                0.48383,                0.48274,                0.82226,             0.00084871,             0.00084871,             0.00084871
                    121,                  0.548,                0.37564,                0.84899,                0.85666,                0.90466,                0.94332,                 0.8477,                0.48104,                0.49108,                0.82217,             0.00084184,             0.00084184,             0.00084184
                    122,                0.53551,                0.38247,                 0.8488,                 0.8296,                0.89101,                0.92233,                0.82832,                 0.4951,                0.53606,                0.82401,             0.00083496,             0.00083496,             0.00083496
                    123,                 0.5423,                0.38297,                0.84955,                0.83055,                0.92461,                0.94058,                0.84555,                0.48667,                0.48501,                0.82347,             0.00082808,             0.00082808,             0.00082808
                    124,                0.54202,                0.39941,                0.84868,                0.86762,                0.89084,                0.94853,                0.85056,                0.49005,                0.50614,                0.82166,             0.00082121,             0.00082121,             0.00082121
                    125,                0.53444,                0.37478,                0.84587,                0.86996,                0.87501,                0.94799,                0.85204,                0.48905,                0.49275,                0.82076,             0.00081433,             0.00081433,             0.00081433
                    126,                0.54632,                0.37355,                0.84614,                0.87023,                0.89253,                0.94385,                0.84598,                0.48978,                0.47929,                0.82087,             0.00080745,             0.00080745,             0.00080745
                    127,                0.54883,                0.37328,                0.85088,                0.84296,                0.92457,                0.94875,                0.85028,                0.49167,                0.48317,                0.82259,             0.00080058,             0.00080058,             0.00080058
                    128,                0.53623,                0.36242,                0.84858,                 0.8657,                0.90296,                0.94179,                0.84218,                0.49154,                0.46752,                0.82332,              0.0007937,              0.0007937,              0.0007937
                    129,                 0.5465,                0.35982,                0.84954,                 0.8539,                0.89814,                0.94068,                0.84456,                0.48765,                0.48845,                0.82172,             0.00078682,             0.00078682,             0.00078682
                    130,                0.53335,                0.35422,                0.84507,                0.84615,                0.91836,                0.93619,                0.84107,                0.49516,                0.49081,                0.82263,             0.00077995,             0.00077995,             0.00077995
                    131,                0.53822,                0.35675,                0.84981,                0.85446,                0.90062,                0.93253,                 0.8319,                0.50953,                0.49165,                0.82565,             0.00077307,             0.00077307,             0.00077307
                    132,                0.53051,                0.35568,                0.85003,                0.88394,                 0.8993,                0.94954,                0.85422,                0.48431,                0.46469,                0.82175,             0.00076619,             0.00076619,             0.00076619
                    133,                0.53691,                0.35668,                0.84779,                0.83813,                0.92147,                0.94343,                0.84901,                0.48853,                0.48593,                0.82173,             0.00075932,             0.00075932,             0.00075932
                    134,                0.54566,                0.36324,                0.85034,                0.86954,                0.90414,                0.94436,                0.84682,                 0.4956,                0.47401,                0.82148,             0.00075244,             0.00075244,             0.00075244
                    135,                0.53137,                0.35546,                0.84372,                0.88321,                0.90436,                0.94518,                0.84503,                0.49255,                0.46565,                 0.8233,             0.00074557,             0.00074557,             0.00074557
                    136,                0.52864,                0.34567,                 0.8454,                0.84204,                0.88329,                0.93633,                0.83785,                0.49398,                0.53844,                0.82518,             0.00073869,             0.00073869,             0.00073869
                    137,                0.52932,                0.34994,                0.84359,                 0.8726,                0.87939,                0.93859,                0.84181,                0.48662,                0.48654,                0.82171,             0.00073181,             0.00073181,             0.00073181
                    138,                0.52434,                 0.3455,                0.84634,                0.85205,                0.86962,                 0.9342,                0.83556,                0.49443,                0.53029,                0.82407,             0.00072494,             0.00072494,             0.00072494
                    139,                0.53904,                0.35801,                   0.85,                0.87613,                0.87844,                0.93768,                0.83568,                0.50549,                0.49934,                 0.8254,             0.00071806,             0.00071806,             0.00071806
                    140,                0.53301,                  0.354,                 0.8446,                0.88383,                0.87863,                0.93939,                0.84487,                0.48325,                0.47569,                0.81885,             0.00071118,             0.00071118,             0.00071118
                    141,                0.53074,                0.35399,                0.84736,                0.84959,                0.91515,                0.93923,                0.83897,                0.49286,                0.49301,                0.82224,             0.00070431,             0.00070431,             0.00070431
                    142,                0.52498,                0.34789,                0.84527,                0.84318,                0.90603,                  0.943,                0.84615,                0.49026,                0.49586,                0.82237,             0.00069743,             0.00069743,             0.00069743
                    143,                0.52394,                0.34802,                0.84033,                 0.8688,                0.90569,                0.94526,                 0.8547,                0.47931,                0.46837,                0.81943,             0.00069055,             0.00069055,             0.00069055
                    144,                0.52077,                0.34359,                0.84321,                0.82608,                0.89821,                0.92843,                0.83732,                0.48881,                0.57822,                0.82126,             0.00068368,             0.00068368,             0.00068368
                    145,                0.52904,                0.35431,                0.84576,                0.88187,                0.89214,                0.93717,                0.84477,                0.47819,                0.48918,                0.82081,              0.0006768,              0.0006768,              0.0006768
                    146,                0.53488,                0.34617,                0.84688,                0.84551,                0.88712,                0.92895,                0.83427,                0.49218,                0.53227,                 0.8205,             0.00066993,             0.00066993,             0.00066993
                    147,                0.52879,                 0.3403,                0.84191,                0.89952,                0.89844,                0.94801,                0.85755,                0.48026,                0.45849,                0.82034,             0.00066305,             0.00066305,             0.00066305
                    148,                0.53059,                  0.345,                0.84874,                0.87066,                0.90429,                0.94211,                0.84637,                0.48119,                0.49773,                0.82185,             0.00065617,             0.00065617,             0.00065617
                    149,                0.53738,                0.34258,                 0.8503,                0.86078,                0.90863,                0.93385,                0.83803,                0.49292,                0.49375,                0.82431,              0.0006493,              0.0006493,              0.0006493
                    150,                0.53684,                0.34523,                 0.8469,                0.87495,                0.89791,                0.94103,                0.84438,                0.48446,                0.47717,                0.82067,             0.00064242,             0.00064242,             0.00064242
                    151,                0.51977,                0.33272,                 0.8435,                0.88084,                0.90612,                0.94352,                0.84864,                0.49179,                0.47278,                0.82448,             0.00063554,             0.00063554,             0.00063554
                    152,                0.51336,                0.32861,                0.84565,                0.87782,                 0.8877,                0.93954,                0.84627,                0.48594,                0.48906,                 0.8206,             0.00062867,             0.00062867,             0.00062867
                    153,                0.51454,                0.33311,                0.84436,                0.85111,                0.93266,                0.94538,                0.84949,                0.50049,                0.46221,                0.82084,             0.00062179,             0.00062179,             0.00062179
                    154,                0.51804,                0.33741,                0.84281,                0.87506,                0.90201,                0.93278,                0.84078,                 0.4846,                0.48784,                0.82001,             0.00061491,             0.00061491,             0.00061491
                    155,                0.52325,                0.33444,                0.84241,                0.88031,                0.89562,                0.93182,                0.83475,                0.49186,                0.49193,                0.82193,             0.00060804,             0.00060804,             0.00060804
                    156,                0.51216,                0.32322,                0.83929,                0.88229,                0.89044,                0.93803,                0.84293,                0.49347,                0.49712,                0.82494,             0.00060116,             0.00060116,             0.00060116
                    157,                0.51915,                0.34159,                0.84648,                0.88974,                0.89132,                0.94364,                0.84607,                 0.4945,                0.47598,                0.82471,             0.00059429,             0.00059429,             0.00059429
                    158,                0.51966,                0.33853,                0.84432,                0.87258,                0.89089,                0.94054,                0.84839,                0.47675,                 0.4747,                0.82124,             0.00058741,             0.00058741,             0.00058741
                    159,                0.50702,                0.32285,                0.84114,                0.87143,                0.87814,                0.93155,                0.84214,                0.47618,                0.51028,                0.82004,             0.00058053,             0.00058053,             0.00058053
