                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                 1.0101,                0.91657,                0.99174,                0.76692,                0.80094,                0.82331,                0.63485,                0.91223,                0.89984,                0.98124,              0.0013851,              0.0013851,              0.0013851
                     43,                0.97579,                0.88721,                 1.0116,                0.78126,                0.80785,                0.83577,                0.63199,                0.96959,                0.92303,                0.99594,              0.0013782,              0.0013782,              0.0013782
                     44,                0.98346,                 1.0178,                 1.0045,                0.79863,                0.84693,                 0.8622,                0.67048,                0.92069,                0.84832,                 0.9721,              0.0013713,              0.0013713,              0.0013713
                     45,                0.98807,                 0.9229,                 1.0196,                0.74538,                0.87166,                0.86888,                0.68231,                 0.9283,                0.84387,                0.97141,              0.0013644,              0.0013644,              0.0013644
                     46,                0.97209,                0.88825,                0.99418,                0.79113,                0.87992,                0.87416,                 0.6972,                0.88004,                0.77485,                0.96441,              0.0013576,              0.0013576,              0.0013576
                     47,                0.98174,                0.93318,                  0.983,                0.80971,                0.86902,                 0.8773,                0.69481,                0.88454,                0.76247,                0.96695,              0.0013507,              0.0013507,              0.0013507
                     48,                0.97885,                0.87761,                 1.0055,                0.84386,                  0.863,                0.87759,                0.69343,                0.91047,                 0.7605,                0.98077,              0.0013438,              0.0013438,              0.0013438
                     49,                 0.9656,                0.91497,                0.97006,                0.84393,                0.86066,                0.87309,                0.69192,                0.90625,                0.75199,                0.98354,              0.0013369,              0.0013369,              0.0013369
                     50,                 1.0404,                0.91908,                 1.0173,                0.81605,                0.84002,                0.85562,                0.67122,                0.94816,                0.77689,                 1.0048,              0.0013301,              0.0013301,              0.0013301
                     51,                0.92072,                   0.87,                0.96978,                 0.8269,                0.85418,                0.87118,                0.69309,                0.89903,                0.76297,                0.98657,              0.0013232,              0.0013232,              0.0013232
                     52,                  1.016,                0.83889,                0.97576,                0.84496,                0.86162,                0.88367,                0.69989,                0.87966,                0.75118,                0.97948,              0.0013163,              0.0013163,              0.0013163
                     53,                 0.9401,                0.84152,                0.96626,                0.83131,                0.86264,                0.87658,                0.68744,                0.88821,                 0.7597,                0.98475,              0.0013094,              0.0013094,              0.0013094
                     54,                0.97614,                0.81321,                0.99222,                0.85031,                0.86755,                0.88958,                0.70575,                0.87664,                0.74057,                0.98326,              0.0013026,              0.0013026,              0.0013026
                     55,                 1.0019,                0.85313,                 1.0037,                0.86169,                0.86028,                0.89345,                0.70266,                0.89051,                0.73655,                0.99585,              0.0012957,              0.0012957,              0.0012957
                     56,                 1.0001,                0.89351,                  1.001,                0.85049,                 0.8649,                0.89562,                0.70426,                0.88525,                0.72709,                0.99532,              0.0012888,              0.0012888,              0.0012888
                     57,                0.93717,                0.82973,                0.98208,                0.84312,                0.84803,                0.89068,                0.69909,                0.90165,                0.74276,                 0.9976,              0.0012819,              0.0012819,              0.0012819
                     58,                0.97155,                0.87395,                 1.0041,                0.85775,                0.86325,                 0.9018,                0.71157,                0.87849,                0.70408,                0.98566,               0.001275,               0.001275,               0.001275
                     59,                0.98861,                0.78556,                   1.02,                0.86115,                0.87673,                0.90267,                0.71812,                0.87368,                0.68563,                0.97698,              0.0012682,              0.0012682,              0.0012682
                     60,                0.96753,                0.83082,                0.99684,                0.86545,                  0.869,                0.89239,                 0.7125,                0.87633,                0.70583,                0.97336,              0.0012613,              0.0012613,              0.0012613
                     61,                 1.0368,                0.86442,                 1.0416,                0.86514,                 0.8679,                0.89719,                0.70086,                0.93231,                0.72278,                0.98816,              0.0012544,              0.0012544,              0.0012544
                     62,                0.92592,                0.80226,                0.98359,                0.86698,                 0.8689,                0.91176,                0.71862,                  0.863,                0.71373,                0.97687,              0.0012475,              0.0012475,              0.0012475
                     63,                0.90754,                0.80979,                0.98541,                0.86847,                0.87971,                0.91507,                0.71478,                0.88066,                0.69341,                0.98467,              0.0012407,              0.0012407,              0.0012407
                     64,                0.93124,                0.76966,                0.98937,                0.87095,                0.87184,                0.90785,                0.70882,                 0.8817,                  0.695,                0.99005,              0.0012338,              0.0012338,              0.0012338
                     65,                0.92391,                0.79826,                0.99142,                0.87453,                0.87098,                0.90982,                0.71314,                0.87316,                0.69408,                0.99014,              0.0012269,              0.0012269,              0.0012269
                     66,                0.88947,                0.81387,                0.95859,                0.87174,                0.87783,                0.90722,                0.72797,                0.84423,                0.71424,                 0.9913,                0.00122,                0.00122,                0.00122
                     67,                0.95435,                0.75598,                 0.9872,                0.86615,                 0.8845,                 0.9079,                0.72839,                0.84607,                0.71852,                 0.9944,              0.0012132,              0.0012132,              0.0012132
                     68,                0.94569,                0.77023,                  0.984,                0.86327,                0.87532,                0.90568,                0.72605,                0.84713,                0.74167,                0.99445,              0.0012063,              0.0012063,              0.0012063
                     69,                0.90737,                0.74423,                 0.9809,                0.87978,                0.88028,                0.91573,                0.72825,                0.84912,                0.71544,                0.98408,              0.0011994,              0.0011994,              0.0011994
                     70,                0.93658,                0.81856,                0.97821,                0.87971,                0.86689,                0.90508,                0.73222,                0.85814,                0.69775,                 0.9639,              0.0011925,              0.0011925,              0.0011925
                     71,                0.96384,                0.75313,                 0.9748,                0.86743,                0.86123,                0.89432,                0.71587,                0.88909,                0.72341,                0.96746,              0.0011857,              0.0011857,              0.0011857
                     72,                0.95232,                0.83018,                0.97569,                0.86188,                0.86909,                 0.8988,                0.71385,                0.89403,                0.70378,                0.97182,              0.0011788,              0.0011788,              0.0011788
                     73,                0.92747,                0.78062,                0.98275,                0.86291,                0.87559,                0.90316,                0.71679,                0.87136,                  0.682,                0.97171,              0.0011719,              0.0011719,              0.0011719
                     74,                 1.0744,                 1.0033,                 1.0619,                0.82099,                0.85236,                0.90105,                0.70904,                0.85965,                 0.7192,                0.96777,               0.001165,               0.001165,               0.001165
                     75,                0.97436,                0.77651,                0.99465,                0.81638,                0.84074,                0.89365,                0.70379,                 0.8622,                0.75668,                0.96624,              0.0011581,              0.0011581,              0.0011581
                     76,                 0.8871,                0.78323,                0.96722,                0.87694,                0.86474,                0.91329,                0.72065,                0.87511,                0.68275,                0.96637,              0.0011513,              0.0011513,              0.0011513
                     77,                0.93149,                 0.7804,                0.94707,                0.89514,                0.87279,                0.91194,                0.72689,                 0.8678,                0.66223,                0.96816,              0.0011444,              0.0011444,              0.0011444
                     78,                0.94229,                0.76436,                0.98297,                0.87748,                0.87192,                 0.9078,                 0.7248,                0.86092,                0.65768,                 0.9726,              0.0011375,              0.0011375,              0.0011375
                     79,                0.91555,                0.80999,                 0.9679,                0.87278,                0.87859,                0.91802,                0.73232,                0.85856,                 0.6527,                0.97996,              0.0011306,              0.0011306,              0.0011306
                     80,                 0.9426,                0.78177,                0.97036,                0.87658,                0.87413,                0.92029,                 0.7263,                0.86448,                0.65932,                0.97908,              0.0011238,              0.0011238,              0.0011238
                     81,                 0.9646,                0.79555,                0.98508,                0.85477,                0.87418,                0.91047,                0.71377,                0.87045,                0.70231,                0.97478,              0.0011169,              0.0011169,              0.0011169
                     82,                0.88439,                0.73584,                0.95515,                 0.8986,                0.88512,                0.92116,                0.73529,                0.88098,                0.67807,                0.96538,                0.00111,                0.00111,                0.00111
                     83,                0.90208,                0.76853,                0.96035,                0.88408,                0.87508,                0.90649,                0.72612,                0.87436,                0.67735,                0.96524,              0.0011031,              0.0011031,              0.0011031
                     84,                0.88111,                0.68624,                 0.9703,                0.87703,                0.86319,                0.90689,                0.72644,                0.85736,                0.66507,                0.97033,              0.0010963,              0.0010963,              0.0010963
                     85,                0.89387,                0.73423,                0.97244,                0.88072,                0.88155,                0.92053,                0.73237,                0.85886,                0.62766,                0.97558,              0.0010894,              0.0010894,              0.0010894
                     86,                0.94652,                0.76071,                 1.0128,                0.84859,                0.85822,                0.91299,                0.73043,                0.85676,                0.70936,                0.98792,              0.0010825,              0.0010825,              0.0010825
                     87,                0.92573,                 0.7459,                0.96537,                0.74139,                0.81376,                0.86663,                 0.6823,                0.92437,                0.87685,                 1.0291,              0.0010756,              0.0010756,              0.0010756
                     88,                0.89446,                0.69244,                0.95466,                0.72494,                0.79581,                0.84231,                 0.6614,                0.94082,                0.90544,                 1.0514,              0.0010688,              0.0010688,              0.0010688
                     89,                0.91646,                0.77035,                0.98522,                0.84499,                0.85083,                0.90576,                0.72084,                0.88029,                0.70772,                 1.0126,              0.0010619,              0.0010619,              0.0010619
                     90,                0.90634,                0.74499,                0.95451,                 0.9015,                0.87291,                0.92723,                0.73605,                0.85634,                0.63192,                0.99576,               0.001055,               0.001055,               0.001055
                     91,                0.91407,                0.72184,                0.98351,                0.89767,                0.87707,                0.92636,                0.74101,                0.84853,                0.63335,                0.99211,              0.0010481,              0.0010481,              0.0010481
                     92,                0.98791,                0.80134,                  1.029,                0.89321,                0.88756,                0.92386,                0.74743,                 0.8416,                0.63671,                0.97677,              0.0010412,              0.0010412,              0.0010412
                     93,                0.91038,                0.71535,                0.97619,                0.89894,                0.88874,                0.92455,                0.74356,                 0.8591,                0.65598,                0.97552,              0.0010344,              0.0010344,              0.0010344
                     94,                0.90123,                0.71358,                0.97165,                0.89087,                0.88178,                0.93137,                0.74553,                0.84859,                0.64477,                0.97189,              0.0010275,              0.0010275,              0.0010275
                     95,                0.88502,                0.70606,                0.95687,                0.89301,                0.88351,                0.93513,                0.74528,                0.84552,                0.61508,                0.97575,              0.0010206,              0.0010206,              0.0010206
                     96,                0.95916,                0.71747,                0.97503,                0.88598,                0.87649,                0.93432,                0.73859,                0.85464,                0.61506,                 0.9849,              0.0010137,              0.0010137,              0.0010137
                     97,                0.91317,                0.72443,                0.96736,                0.88451,                0.88541,                0.93368,                0.73729,                 0.8652,                0.61066,                0.98756,              0.0010069,              0.0010069,              0.0010069
                     98,                 0.9073,                0.67622,                0.97084,                0.90456,                0.88105,                0.93163,                0.74796,                0.84156,                0.59423,                 0.9696,             0.00099999,             0.00099999,             0.00099999
                     99,                0.94492,                0.77955,                0.99292,                 0.8984,                0.86429,                 0.9236,                0.74116,                0.84738,                0.61987,                0.96832,             0.00099312,             0.00099312,             0.00099312
                    100,                0.96538,                0.77856,                0.99103,                0.90535,                0.86258,                0.92549,                0.73852,                0.86371,                0.62413,                0.97437,             0.00098624,             0.00098624,             0.00098624
                    101,                0.91182,                0.66514,                0.98379,                0.91012,                0.86789,                0.92866,                0.74124,                0.86082,                0.61438,                0.97279,             0.00097936,             0.00097936,             0.00097936
                    102,                0.95243,                0.69382,                0.97973,                0.88362,                0.87908,                0.93049,                0.74329,                0.87284,                0.62032,                0.98966,             0.00097249,             0.00097249,             0.00097249
                    103,                 0.9381,                0.78154,                0.97202,                0.89354,                0.88708,                0.93616,                0.75398,                0.83807,                0.59613,                0.97187,             0.00096561,             0.00096561,             0.00096561
                    104,                0.90245,                0.72358,                0.98334,                0.84108,                0.81565,                0.87886,                0.71257,                0.84725,                0.76151,                  1.004,             0.00095873,             0.00095873,             0.00095873
                    105,                0.93239,                0.71669,                0.98745,                0.81589,                0.80818,                0.85887,                0.69669,                0.85229,                0.81337,                 1.0172,             0.00095186,             0.00095186,             0.00095186
                    106,                0.93218,                0.74229,                 1.0039,                 0.8998,                0.88568,                0.93149,                0.74933,                0.83516,                0.61552,                 0.9757,             0.00094498,             0.00094498,             0.00094498
                    107,                0.90951,                0.68669,                0.96987,                0.90905,                0.88859,                 0.9372,                0.75457,                0.83363,                0.59851,                0.96721,              0.0009381,              0.0009381,              0.0009381
                    108,                 0.8877,                0.70904,                0.93324,                 0.9013,                0.89056,                0.93748,                0.75235,                 0.8359,                0.60496,                0.96554,             0.00093123,             0.00093123,             0.00093123
                    109,                0.90157,                0.68932,                0.96697,                0.89657,                0.88908,                0.93769,                0.75138,                 0.8356,                0.60045,                0.96532,             0.00092435,             0.00092435,             0.00092435
                    110,                0.89918,                0.71758,                0.98611,                0.90088,                 0.8941,                0.93676,                0.75162,                0.84842,                0.58232,                0.97413,             0.00091748,             0.00091748,             0.00091748
                    111,                0.89317,                0.63091,                0.96617,                 0.8808,                0.88807,                0.93189,                0.74869,                0.85325,                0.60258,                0.98239,              0.0009106,              0.0009106,              0.0009106
                    112,                0.89468,                0.65242,                0.95458,                0.89533,                0.88728,                0.93493,                0.74903,                  0.855,                0.58953,                0.98554,             0.00090372,             0.00090372,             0.00090372
                    113,                0.94511,                 0.6705,                  1.015,                0.91619,                0.89185,                0.94079,                0.75361,                0.84485,                0.56353,                0.97865,             0.00089685,             0.00089685,             0.00089685
                    114,                0.88903,                 0.6524,                  0.969,                0.91865,                0.89368,                0.94664,                0.74896,                0.85985,                0.57085,                 0.9736,             0.00088997,             0.00088997,             0.00088997
                    115,                 0.9035,                0.65777,                0.95701,                0.91839,                0.89224,                0.94534,                0.75259,                0.85236,                0.56822,                0.97089,             0.00088309,             0.00088309,             0.00088309
                    116,                0.91683,                0.71047,                0.97336,                0.90853,                 0.8968,                0.94383,                0.75743,                0.83273,                0.56514,                0.96819,             0.00087622,             0.00087622,             0.00087622
                    117,                0.88278,                0.65875,                0.96039,                0.90728,                0.89665,                0.94436,                0.75851,                0.83011,                0.56583,                0.96699,             0.00086934,             0.00086934,             0.00086934
                    118,                0.86898,                0.63681,                0.94917,                0.90964,                0.89973,                0.94596,                0.75553,                0.86367,                 0.5714,                0.97732,             0.00086246,             0.00086246,             0.00086246
                    119,                0.89628,                0.65143,                0.97365,                   0.91,                0.89868,                0.94486,                0.76225,                0.84074,                0.56421,                0.96539,             0.00085559,             0.00085559,             0.00085559
                    120,                0.92698,                0.66018,                0.97304,                 0.9156,                0.90066,                0.94411,                  0.764,                0.84571,                0.55727,                0.96736,             0.00084871,             0.00084871,             0.00084871
                    121,                0.97375,                0.70267,                0.98988,                0.91986,                0.89767,                0.94092,                0.76002,                0.85195,                0.55291,                0.97119,             0.00084184,             0.00084184,             0.00084184
                    122,                0.86582,                0.66084,                0.95163,                0.91527,                0.88513,                0.93584,                0.76153,                0.82764,                0.56566,                0.97302,             0.00083496,             0.00083496,             0.00083496
                    123,                0.86839,                0.64738,                0.94386,                0.91653,                0.89522,                0.94258,                0.75566,                0.86586,                0.55858,                0.98123,             0.00082808,             0.00082808,             0.00082808
                    124,                0.93269,                0.66849,                0.96549,                0.92667,                0.89776,                0.94533,                 0.7559,                 0.8676,                0.55468,                0.97872,             0.00082121,             0.00082121,             0.00082121
                    125,                0.90722,                0.63146,                0.94383,                0.92894,                0.90037,                0.94539,                0.76193,                0.83939,                 0.5539,                0.96879,             0.00081433,             0.00081433,             0.00081433
                    126,                0.87338,                0.64565,                0.97528,                0.92734,                0.90161,                0.94348,                0.75801,                  0.846,                0.56333,                0.97009,             0.00080745,             0.00080745,             0.00080745
                    127,                0.90982,                0.66253,                0.96959,                0.89812,                0.89733,                0.93615,                0.75474,                0.85046,                 0.5879,                 0.9768,             0.00080058,             0.00080058,             0.00080058
                    128,                0.89327,                0.62092,                0.99162,                0.89548,                0.88521,                0.92834,                0.75377,                0.84326,                0.59164,                0.98022,              0.0007937,              0.0007937,              0.0007937
                    129,                0.89713,                0.70072,                0.95228,                0.91244,                0.89164,                0.93623,                0.76207,                0.83518,                 0.5616,                0.97704,             0.00078682,             0.00078682,             0.00078682
                    130,                0.92739,                0.62083,                0.98263,                0.92028,                0.89617,                0.94114,                0.76374,                0.84087,                0.55214,                 0.9797,             0.00077995,             0.00077995,             0.00077995
                    131,                0.84926,                0.61296,                0.94226,                0.91447,                0.89815,                0.94149,                0.75418,                 0.8687,                0.55598,                0.99134,             0.00077307,             0.00077307,             0.00077307
                    132,                0.86869,                0.61278,                0.96416,                0.91437,                0.89948,                0.94029,                0.75469,                0.86584,                0.56015,                0.99118,             0.00076619,             0.00076619,             0.00076619
                    133,                0.91722,                0.65239,                0.97707,                 0.9164,                 0.8966,                0.93902,                 0.7638,                0.83635,                0.56326,                0.97705,             0.00075932,             0.00075932,             0.00075932
                    134,                0.89425,                0.63798,                0.94567,                0.91949,                0.89876,                0.94329,                0.77311,                 0.8152,                0.56656,                0.96057,             0.00075244,             0.00075244,             0.00075244
                    135,                0.89886,                0.62697,                0.97344,                0.93314,                0.89583,                0.94868,                0.77469,                 0.8222,                0.56119,                0.95917,             0.00074557,             0.00074557,             0.00074557
                    136,                0.87493,                0.64727,                0.96101,                0.93223,                 0.8991,                0.95204,                0.77383,                 0.8261,                 0.5625,                0.95928,             0.00073869,             0.00073869,             0.00073869
                    137,                0.87864,                0.67222,                0.94429,                  0.926,                0.90335,                0.95153,                0.77381,                0.81736,                0.57565,                0.95569,             0.00073181,             0.00073181,             0.00073181
                    138,                 0.8714,                0.65706,                0.96107,                0.91113,                0.89948,                0.94177,                0.76578,                0.82982,                0.60276,                  0.968,             0.00072494,             0.00072494,             0.00072494
                    139,                0.86512,                0.62625,                0.97061,                0.91857,                0.90395,                0.94933,                0.76917,                0.83373,                0.56291,                0.97187,             0.00071806,             0.00071806,             0.00071806
                    140,                0.90883,                0.60932,                0.97639,                  0.927,                0.90571,                0.95463,                0.76798,                0.83978,                0.53524,                 0.9779,             0.00071118,             0.00071118,             0.00071118
                    141,                0.92301,                0.63627,                0.96037,                0.92615,                0.90496,                0.95456,                0.76521,                0.84097,                 0.5321,                0.98341,             0.00070431,             0.00070431,             0.00070431
                    142,                0.96755,                0.69063,                  1.007,                 0.9185,                0.89907,                 0.9514,                0.76546,                0.82998,                0.53092,                0.97559,             0.00069743,             0.00069743,             0.00069743
                    143,                0.88301,                 0.6253,                0.97225,                0.92173,                 0.8942,                 0.9505,                0.76929,                0.81972,                 0.5259,                0.96725,             0.00069055,             0.00069055,             0.00069055
                    144,                0.90829,                 0.6662,                0.95128,                0.93318,                0.89969,                0.95274,                0.77133,                0.82341,                0.52067,                0.96421,             0.00068368,             0.00068368,             0.00068368
                    145,                0.92527,                 0.6374,                0.98101,                0.93319,                0.89866,                0.95295,                0.77221,                0.81799,                0.52619,                0.96151,              0.0006768,              0.0006768,              0.0006768
                    146,                0.91504,                0.66754,                  1.008,                0.93311,                0.90683,                0.95509,                0.77619,                0.82044,                0.50911,                0.96648,             0.00066993,             0.00066993,             0.00066993
                    147,                0.89531,                0.58309,                0.97074,                0.93597,                0.90744,                 0.9557,                0.77583,                0.82636,                0.50803,                0.97352,             0.00066305,             0.00066305,             0.00066305
                    148,                0.90513,                0.61322,                0.95042,                0.92934,                0.90553,                0.95356,                0.76987,                0.84454,                0.52408,                0.98512,             0.00065617,             0.00065617,             0.00065617
                    149,                0.87376,                0.57473,                0.97498,                0.90044,                0.90362,                0.94911,                0.75676,                0.87362,                0.55392,                0.99979,              0.0006493,              0.0006493,              0.0006493
                    150,                 0.8765,                0.59455,                0.95411,                0.91708,                0.90867,                0.95335,                0.77122,                0.83873,                0.52748,                0.97732,             0.00064242,             0.00064242,             0.00064242
                    151,                0.92345,                0.62557,                0.97967,                0.92996,                0.91349,                 0.9562,                0.77918,                0.81759,                0.50514,                0.96296,             0.00063554,             0.00063554,             0.00063554
                    152,                 0.9197,                0.61557,                0.99369,                0.93821,                0.90883,                0.95489,                0.77639,                0.82845,                0.50458,                0.96441,             0.00062867,             0.00062867,             0.00062867
                    153,                0.87709,                0.62121,                0.95623,                0.93626,                0.90445,                0.95172,                0.77592,                0.82102,                0.50843,                0.96171,             0.00062179,             0.00062179,             0.00062179
                    154,                0.87815,                  0.595,                0.94708,                0.93337,                0.90247,                0.95086,                0.77726,                0.81487,                 0.5158,                0.96041,             0.00061491,             0.00061491,             0.00061491
                    155,                0.89894,                0.56101,                0.96553,                0.93423,                0.90678,                0.95459,                0.77973,                0.81066,                0.50613,                0.95802,             0.00060804,             0.00060804,             0.00060804
                    156,                0.91462,                0.62199,                0.96869,                0.94073,                 0.9073,                0.95738,                0.77694,                0.82317,                0.50076,                0.96216,             0.00060116,             0.00060116,             0.00060116
                    157,                0.92968,                0.68887,                0.99334,                0.94482,                0.90628,                0.95722,                0.77145,                0.84404,                0.51129,                0.97005,             0.00059429,             0.00059429,             0.00059429
                    158,                0.87792,                0.62574,                0.96538,                0.92205,                0.91896,                0.95349,                 0.7789,                0.82521,                 0.5121,                0.96703,             0.00058741,             0.00058741,             0.00058741
